TEAM,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
CSB,19.72222222222222,44.666666666666664,6.333333333333333,25.944444444444443,11.88888888888889,19.555555555555557,10.88888888888889,21.944444444444443,13.333333333333334,10.38888888888889,8.5,2.8333333333333335,19.77777777777778,19.0,-9.333333333333334,45.0,18.0,200.0,26.055555555555557,70.61111111111111,36.9000786782,44.1542288557,24.4111349036,60.7954545455,70.33333333333333,32.833333333333336,11.333333333333334
SBU,16.176470588235293,37.705882352941174,7.529411764705882,29.58823529411765,10.764705882352942,16.58823529411765,9.882352941176471,24.764705882352942,14.0,10.0,5.882352941176471,2.588235294117647,19.41176470588235,17.941176470588236,-4.529411764705882,85.0,17.0,200.0,23.705882352941178,67.29411764705883,35.2272727273,42.9017160686,25.4473161034,64.8936170213,65.70588235294117,34.64705882352941,8.470588235294118
MU,18.77777777777778,42.388888888888886,5.611111111111111,21.0,17.61111111111111,27.22222222222222,9.222222222222221,25.11111111111111,14.833333333333334,13.5,7.555555555555555,3.0555555555555554,20.055555555555557,22.833333333333332,-4.333333333333333,35.0,18.0,200.0,24.38888888888889,63.388888888888886,38.4750219106,44.2988204456,26.7195767196,64.693877551,72.0,34.333333333333336,10.61111111111111
LPU,22.166666666666668,42.77777777777778,7.611111111111111,27.055555555555557,13.722222222222221,22.166666666666668,12.555555555555555,28.61111111111111,19.61111111111111,13.833333333333334,6.5,3.1666666666666665,22.444444444444443,19.555555555555557,-0.1111111111111111,102.0,18.0,200.0,29.77777777777778,69.83333333333333,42.6412092283,51.8181818182,28.1314168378,61.9047619048,80.88888888888889,41.166666666666664,9.666666666666666
League,20.078651685393258,42.882022471910105,6.943820224719101,25.814606741573034,14.702247191011235,22.865168539325843,11.53370786516854,26.84269662921348,16.747191011235955,13.348314606741573,7.5674157303370775,3.044943820224719,20.86516853932584,20.601123595505616,-0.0011235955056179774,114.8,17.8,200.0,27.02247191011236,68.69662921348313,39.3359502781,46.8230053714,26.8988030468,64.2997542998,75.69101123595505,38.37640449438202,10.612359550561798
EAC,18.38888888888889,43.166666666666664,7.222222222222222,28.333333333333332,15.944444444444445,24.72222222222222,14.0,30.5,16.944444444444443,13.277777777777779,7.111111111111111,3.4444444444444446,21.27777777777778,21.38888888888889,0.8888888888888888,125.0,18.0,200.0,25.61111111111111,71.5,35.8197358197,42.5997425997,25.4901960784,64.4943820225,74.38888888888889,44.5,10.555555555555555
CSJL,21.333333333333332,47.94444444444444,6.666666666666667,26.72222222222222,14.055555555555555,21.38888888888889,14.222222222222221,25.555555555555557,18.38888888888889,11.777777777777779,8.555555555555555,2.611111111111111,19.72222222222222,20.38888888888889,2.1666666666666665,125.0,18.0,200.0,28.0,74.66666666666667,37.5,44.4959443801,24.948024948,65.7142857143,76.72222222222223,39.77777777777778,11.166666666666666
UPHSD,15.88888888888889,36.94444444444444,8.833333333333334,31.11111111111111,11.277777777777779,18.166666666666668,11.944444444444445,24.88888888888889,16.055555555555557,13.5,9.38888888888889,2.1666666666666665,19.88888888888889,17.38888888888889,2.3333333333333335,144.0,18.0,200.0,24.72222222222222,68.05555555555556,36.3265306122,43.007518797,28.3928571429,62.0795107034,69.55555555555556,36.833333333333336,11.555555555555555
AU,21.22222222222222,45.72222222222222,6.722222222222222,23.61111111111111,15.88888888888889,22.77777777777778,11.61111111111111,30.88888888888889,18.444444444444443,16.38888888888889,7.055555555555555,3.2777777777777777,24.055555555555557,20.055555555555557,3.2777777777777777,147.0,18.0,200.0,27.944444444444443,69.33333333333333,40.3044871795,46.4155528554,28.4705882353,69.756097561,78.5,42.5,10.333333333333334
JRU,23.88888888888889,44.388888888888886,5.666666666666667,21.333333333333332,16.166666666666668,25.11111111111111,10.444444444444445,24.77777777777778,14.166666666666666,13.833333333333334,8.444444444444445,3.8333333333333335,22.5,22.11111111111111,4.677777777777778,181.0,18.0,200.0,29.555555555555557,65.72222222222223,44.9704142012,53.8172715895,26.5625,64.3805309735,80.94444444444444,35.22222222222222,12.277777777777779
SSCR,23.176470588235293,42.8235294117647,7.294117647058823,23.529411764705884,19.764705882352942,31.058823529411764,10.411764705882353,31.529411764705884,21.823529411764707,17.0,6.529411764705882,3.4705882352941178,19.352941176470587,25.470588235294116,4.976470588235294,159.0,17.0,200.0,30.470588235294116,66.3529411764706,45.9219858156,54.1208791209,31.0,63.6363636364,88.0,41.94117647058823,10.0
