,TEAM,MINS,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP
R. Ondoa,CSB,45.483333333400005,6.0,12.0,50.0,5.0,10.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,13.0,2.0,1.0,3.0,0.0,6.0,1.0,1.0,2.0,3.0,0.0,21.0,5.0,6.0
J. Cajucom,CSB,84.1333333332,6.0,19.0,31.57894736842105,4.0,10.0,40.0,2.0,9.0,22.22222222222222,3.0,4.0,75.0,17.0,2.0,7.0,9.0,7.0,8.0,5.0,0.0,5.0,8.0,7.0,3.0,5.0,7.0
J. Ancheta,CSB,113.4833333334,20.0,40.0,50.0,15.0,24.0,62.5,5.0,16.0,31.25,8.0,12.0,66.66666666666667,53.0,1.0,10.0,11.0,18.0,15.0,5.0,0.0,5.0,13.0,18.0,34.0,5.0,7.0
M. Oli,CSB,51.7833333333,4.0,17.0,23.529411764705884,3.0,4.0,75.0,1.0,13.0,7.6923076923076925,5.0,6.0,83.33333333333333,14.0,5.0,4.0,9.0,0.0,1.0,1.0,0.0,1.0,12.0,5.0,10.0,5.0,7.0
I. Torres,CSB,133.18333333329997,19.0,50.0,38.0,14.0,25.0,56.0,5.0,25.0,20.0,4.0,7.0,57.142857142857146,47.0,4.0,15.0,19.0,18.0,15.0,11.0,2.0,13.0,11.0,9.0,61.0,6.0,8.0
I. Galas,CSB,4.05,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,3.0,4.0,75.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,1.0,1.0
G. Cometa,CSB,156.34999999989998,30.0,66.0,45.45454545454545,24.0,43.0,55.81395348837209,6.0,23.0,26.08695652173913,4.0,7.0,57.142857142857146,70.0,8.0,10.0,18.0,16.0,18.0,5.0,0.0,5.0,11.0,7.0,29.0,6.0,8.0
G. Carillo,CSB,11.1333333333,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E. Serrano,CSB,18.0666666667,4.0,5.0,80.0,4.0,5.0,80.0,0.0,0.0,0.0,4.0,4.0,100.0,12.0,3.0,4.0,7.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,10.0,4.0,4.0
M. Sangco,CSB,136.2499999999,16.0,33.0,48.484848484848484,12.0,26.0,46.15384615384615,4.0,7.0,57.142857142857146,2.0,4.0,50.0,38.0,9.0,16.0,25.0,5.0,5.0,6.0,2.0,8.0,12.0,3.0,-8.0,6.0,8.0
Z. Jarque,CSB,20.200000000000003,3.0,6.0,50.0,1.0,1.0,100.0,2.0,5.0,40.0,2.0,2.0,100.0,10.0,2.0,4.0,6.0,0.0,4.0,0.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0
A. Liwag,CSB,264.8333333333,49.0,95.0,51.578947368421055,49.0,95.0,51.578947368421055,0.0,0.0,0.0,17.0,40.0,42.5,115.0,34.0,77.0,111.0,17.0,17.0,4.0,12.0,16.0,18.0,42.0,89.0,6.0,8.0
A. Turco,CSB,38.583333333400006,3.0,7.0,42.857142857142854,3.0,7.0,42.857142857142854,0.0,0.0,0.0,2.0,5.0,40.0,8.0,3.0,7.0,10.0,2.0,2.0,0.0,2.0,2.0,6.0,5.0,-11.0,6.0,8.0
K. Monje,CSJL,88.85000000000001,10.0,31.0,32.25806451612903,8.0,21.0,38.095238095238095,2.0,10.0,20.0,14.0,17.0,82.3529411764706,36.0,3.0,10.0,13.0,3.0,9.0,1.0,0.0,1.0,10.0,11.0,-8.0,3.0,6.0
C. Delfino,CSJL,41.81666666659999,1.0,13.0,7.6923076923076925,1.0,9.0,11.11111111111111,0.0,4.0,0.0,1.0,2.0,50.0,3.0,3.0,3.0,6.0,3.0,2.0,4.0,2.0,6.0,9.0,4.0,-7.0,4.0,6.0
J. Estrada,CSJL,266.05,50.0,103.0,48.54368932038835,50.0,96.0,52.083333333333336,0.0,7.0,0.0,25.0,32.0,78.125,125.0,14.0,52.0,66.0,38.0,39.0,5.0,9.0,14.0,25.0,26.0,23.0,5.0,8.0
J. Jumao-as,CSJL,66.1833333333,10.0,26.0,38.46153846153846,7.0,13.0,53.84615384615385,3.0,13.0,23.076923076923077,5.0,6.0,83.33333333333333,28.0,0.0,7.0,7.0,2.0,5.0,4.0,1.0,5.0,10.0,5.0,-6.0,5.0,8.0
J. Miller-Aquinginoc,CSJL,101.3,16.0,35.0,45.714285714285715,13.0,22.0,59.09090909090909,3.0,13.0,23.076923076923077,13.0,14.0,92.85714285714286,48.0,6.0,13.0,19.0,11.0,11.0,7.0,0.0,7.0,6.0,19.0,-24.0,5.0,7.0
J. Pradella,CSJL,25.9166666666,2.0,6.0,33.333333333333336,2.0,4.0,50.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,1.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,6.0,4.0,12.0,4.0,6.0
E. Galoy,CSJL,17.2333333333,1.0,5.0,20.0,1.0,3.0,33.333333333333336,0.0,2.0,0.0,3.0,4.0,75.0,5.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,5.0,-20.0,2.0,3.0
K. Santos,CSJL,178.8333333333,19.0,48.0,39.583333333333336,17.0,41.0,41.46341463414634,2.0,7.0,28.571428571428573,18.0,19.0,94.73684210526316,58.0,15.0,29.0,44.0,8.0,15.0,4.0,21.0,25.0,12.0,18.0,29.0,5.0,8.0
K. Tagotongan,CSJL,11.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,-12.0,2.0,3.0
N. Montecillo,CSJL,194.6666666667,19.0,61.0,31.147540983606557,9.0,20.0,45.0,10.0,41.0,24.390243902439025,8.0,11.0,72.72727272727273,56.0,7.0,24.0,31.0,23.0,13.0,7.0,0.0,7.0,21.0,13.0,62.0,5.0,8.0
P. Javillonar,CSJL,132.9166666667,23.0,48.0,47.916666666666664,14.0,21.0,66.66666666666667,9.0,27.0,33.333333333333336,13.0,16.0,81.25,68.0,8.0,18.0,26.0,4.0,7.0,2.0,2.0,4.0,14.0,15.0,-24.0,4.0,5.0
R. Go,CSJL,54.366666666600004,9.0,18.0,50.0,9.0,14.0,64.28571428571429,0.0,4.0,0.0,6.0,8.0,75.0,24.0,7.0,4.0,11.0,3.0,1.0,0.0,1.0,1.0,7.0,6.0,-17.0,3.0,6.0
V. Cuajao,CSJL,251.8500000001,30.0,83.0,36.144578313253014,7.0,9.0,77.77777777777777,23.0,74.0,31.08108108108108,6.0,7.0,85.71428571428571,89.0,2.0,16.0,18.0,15.0,3.0,8.0,0.0,8.0,13.0,7.0,0.0,5.0,8.0
C. Dimaano,CSJL,110.8666666667,6.0,16.0,37.5,5.0,10.0,50.0,1.0,6.0,16.666666666666668,6.0,9.0,66.66666666666667,19.0,6.0,15.0,21.0,3.0,3.0,1.0,1.0,2.0,15.0,7.0,-34.0,5.0,8.0
J. Baliling,CSJL,17.7833333332,1.0,6.0,16.666666666666668,0.0,0.0,0.0,1.0,6.0,16.666666666666668,0.0,0.0,0.0,3.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,-4.0,4.0,7.0
J. Nunag,CSJL,114.4,12.0,26.0,46.15384615384615,10.0,22.0,45.45454545454545,2.0,4.0,50.0,2.0,5.0,40.0,28.0,5.0,30.0,35.0,4.0,7.0,1.0,4.0,5.0,15.0,4.0,50.0,5.0,8.0
J. Manacho,EAC,17.2166666668,2.0,7.0,28.571428571428573,2.0,7.0,28.571428571428573,0.0,0.0,0.0,1.0,4.0,25.0,5.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,-6.0,2.0,5.0
R. Postanes,EAC,11.566666666700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,25.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,-6.0,0.0,3.0
H. Pagsanjan,EAC,192.5500000001,28.0,68.0,41.1764705882353,25.0,53.0,47.16981132075472,3.0,15.0,20.0,9.0,17.0,52.94117647058823,68.0,8.0,34.0,42.0,5.0,9.0,6.0,3.0,9.0,24.0,17.0,-5.0,3.0,8.0
B. Angeles,EAC,36.6833333334,3.0,5.0,60.0,2.0,2.0,100.0,1.0,3.0,33.333333333333336,0.0,0.0,0.0,7.0,1.0,8.0,9.0,5.0,4.0,0.0,0.0,0.0,6.0,1.0,-25.0,3.0,7.0
J. Devara,EAC,13.516666666599999,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,7.0,0.0,3.0
N. Quinal,EAC,111.0166666665,18.0,61.0,29.508196721311474,9.0,20.0,45.0,9.0,41.0,21.951219512195124,5.0,7.0,71.42857142857143,50.0,8.0,8.0,16.0,4.0,6.0,5.0,0.0,5.0,13.0,6.0,18.0,3.0,8.0
E. Umpad,EAC,67.8333333332,4.0,7.0,57.142857142857146,4.0,7.0,57.142857142857146,0.0,0.0,0.0,0.0,4.0,0.0,8.0,7.0,8.0,15.0,1.0,8.0,0.0,4.0,4.0,12.0,7.0,-14.0,3.0,8.0
A. Lucero,EAC,86.75,8.0,41.0,19.51219512195122,8.0,35.0,22.857142857142858,0.0,6.0,0.0,15.0,20.0,75.0,31.0,2.0,10.0,12.0,25.0,16.0,6.0,1.0,7.0,17.0,19.0,-32.0,3.0,7.0
K. Doromal,EAC,150.3666666666,14.0,65.0,21.53846153846154,8.0,35.0,22.857142857142858,6.0,30.0,20.0,7.0,13.0,53.84615384615385,41.0,2.0,14.0,16.0,18.0,13.0,3.0,1.0,4.0,9.0,10.0,-14.0,3.0,8.0
G. Loristo,EAC,126.2,12.0,21.0,57.142857142857146,9.0,15.0,60.0,3.0,6.0,50.0,7.0,15.0,46.666666666666664,34.0,5.0,19.0,24.0,2.0,8.0,1.0,10.0,11.0,20.0,12.0,0.0,3.0,8.0
K. Ochavo,EAC,111.36666666669998,8.0,37.0,21.62162162162162,5.0,20.0,25.0,3.0,17.0,17.647058823529413,17.0,24.0,70.83333333333333,36.0,11.0,8.0,19.0,28.0,8.0,7.0,0.0,7.0,12.0,23.0,12.0,3.0,8.0
W. Oftana,EAC,159.36666666669998,22.0,64.0,34.375,11.0,27.0,40.74074074074074,11.0,37.0,29.72972972972973,8.0,17.0,47.05882352941177,63.0,13.0,32.0,45.0,6.0,6.0,13.0,10.0,23.0,26.0,17.0,12.0,3.0,8.0
M. Jacob,EAC,48.9499999999,5.0,9.0,55.55555555555556,5.0,9.0,55.55555555555556,0.0,0.0,0.0,3.0,6.0,50.0,13.0,1.0,5.0,6.0,1.0,2.0,3.0,0.0,3.0,4.0,3.0,15.0,1.0,3.0
D. Ednilag,EAC,9.4,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,5.0,20.0,5.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,2.0,3.0,3.0,-4.0,0.0,2.0
J. Bagay,EAC,65.6333333333,17.0,29.0,58.62068965517241,14.0,21.0,66.66666666666667,3.0,8.0,37.5,6.0,9.0,66.66666666666667,43.0,6.0,5.0,11.0,1.0,2.0,1.0,0.0,1.0,8.0,7.0,22.0,3.0,8.0
J. Bacud,EAC,57.333333333400006,4.0,8.0,50.0,4.0,7.0,57.142857142857146,0.0,1.0,0.0,1.0,2.0,50.0,9.0,9.0,13.0,22.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,-9.0,2.0,6.0
K. Gurtiza,EAC,224.7666666666,40.0,126.0,31.746031746031747,20.0,67.0,29.850746268656717,20.0,59.0,33.898305084745765,23.0,37.0,62.16216216216216,123.0,16.0,19.0,35.0,22.0,9.0,7.0,3.0,10.0,14.0,26.0,-20.0,3.0,8.0
J. Luciano,EAC,133.5500000001,11.0,32.0,34.375,7.0,22.0,31.818181818181817,4.0,10.0,40.0,5.0,10.0,50.0,31.0,6.0,19.0,25.0,5.0,5.0,1.0,0.0,1.0,10.0,11.0,-66.0,3.0,8.0
K. De Jesus,JRU,23.7833333333,1.0,4.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,-4.0,1.0,4.0
M. Raymundo,JRU,192.1166666668,26.0,81.0,32.098765432098766,24.0,74.0,32.432432432432435,2.0,7.0,28.571428571428573,26.0,32.0,81.25,80.0,23.0,27.0,50.0,18.0,18.0,12.0,5.0,17.0,13.0,26.0,-3.0,3.0,8.0
J. Pangilinan,JRU,98.3666666667,10.0,40.0,25.0,4.0,14.0,28.571428571428573,6.0,26.0,23.076923076923077,8.0,12.0,66.66666666666667,34.0,7.0,9.0,16.0,8.0,10.0,6.0,0.0,6.0,7.0,9.0,-32.0,3.0,8.0
P. Ramos,JRU,63.966666666600005,5.0,22.0,22.727272727272727,4.0,17.0,23.529411764705884,1.0,5.0,20.0,9.0,12.0,75.0,20.0,2.0,2.0,4.0,12.0,8.0,2.0,1.0,3.0,9.0,9.0,-31.0,1.0,6.0
L. Benitez,JRU,69.5666666667,7.0,12.0,58.333333333333336,7.0,12.0,58.333333333333336,0.0,0.0,0.0,0.0,4.0,0.0,14.0,7.0,13.0,20.0,2.0,9.0,0.0,5.0,5.0,16.0,5.0,3.0,2.0,5.0
J. Medina,JRU,102.49999999999999,16.0,38.0,42.10526315789474,13.0,32.0,40.625,3.0,6.0,50.0,6.0,12.0,50.0,41.0,4.0,10.0,14.0,8.0,9.0,4.0,4.0,8.0,11.0,10.0,4.0,2.0,6.0
M. De Leon,JRU,64.0666666668,2.0,13.0,15.384615384615385,2.0,13.0,15.384615384615385,0.0,0.0,0.0,9.0,14.0,64.28571428571429,13.0,5.0,6.0,11.0,2.0,3.0,3.0,0.0,3.0,7.0,10.0,-23.0,3.0,8.0
R. Bernardo,JRU,30.6333333333,5.0,10.0,50.0,2.0,5.0,40.0,3.0,5.0,60.0,3.0,4.0,75.0,16.0,0.0,3.0,3.0,0.0,4.0,3.0,0.0,3.0,3.0,3.0,21.0,2.0,3.0
M. Barrera,JRU,143.4166666668,22.0,50.0,44.0,17.0,33.0,51.515151515151516,5.0,17.0,29.41176470588235,12.0,13.0,92.3076923076923,61.0,6.0,4.0,10.0,8.0,5.0,2.0,2.0,4.0,8.0,11.0,-53.0,3.0,8.0
D. Garcia,JRU,20.4,4.0,9.0,44.44444444444444,4.0,6.0,66.66666666666667,0.0,3.0,0.0,1.0,2.0,50.0,9.0,1.0,3.0,4.0,1.0,0.0,4.0,1.0,5.0,4.0,2.0,9.0,1.0,2.0
C. Ferrer,JRU,18.5,2.0,3.0,66.66666666666667,2.0,3.0,66.66666666666667,0.0,0.0,0.0,1.0,2.0,50.0,5.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,10.0,3.0,6.0
I. Panapanaan,JRU,173.46666666660002,8.0,23.0,34.78260869565217,8.0,22.0,36.36363636363637,0.0,1.0,0.0,15.0,26.0,57.69230769230769,31.0,18.0,19.0,37.0,21.0,12.0,7.0,13.0,20.0,20.0,19.0,-5.0,3.0,8.0
V. Sarmiento,JRU,71.75,6.0,17.0,35.294117647058826,6.0,17.0,35.294117647058826,0.0,0.0,0.0,4.0,12.0,33.333333333333336,16.0,9.0,22.0,31.0,6.0,6.0,2.0,3.0,5.0,15.0,12.0,-34.0,3.0,7.0
S. Mosqueda,JRU,53.9333333332,8.0,23.0,34.78260869565217,7.0,18.0,38.888888888888886,1.0,5.0,20.0,3.0,3.0,100.0,20.0,3.0,5.0,8.0,3.0,2.0,2.0,1.0,3.0,1.0,6.0,-19.0,3.0,7.0
J. Lozano,JRU,53.4333333333,8.0,24.0,33.333333333333336,6.0,15.0,40.0,2.0,9.0,22.22222222222222,5.0,6.0,83.33333333333333,23.0,2.0,6.0,8.0,5.0,2.0,1.0,1.0,2.0,4.0,4.0,-9.0,2.0,4.0
J. Guiab,JRU,200.0999999999,40.0,72.0,55.55555555555556,38.0,60.0,63.333333333333336,2.0,12.0,16.666666666666668,34.0,44.0,77.27272727272727,116.0,17.0,31.0,48.0,19.0,12.0,6.0,1.0,7.0,14.0,34.0,22.0,3.0,8.0
R. Samontes,JRU,44.3499999999,1.0,11.0,9.090909090909092,0.0,1.0,0.0,1.0,10.0,10.0,0.0,0.0,0.0,3.0,1.0,3.0,4.0,6.0,5.0,4.0,0.0,4.0,3.0,3.0,0.0,3.0,7.0
S. Argente,JRU,174.8333333332,32.0,97.0,32.98969072164948,13.0,36.0,36.111111111111114,19.0,61.0,31.147540983606557,31.0,43.0,72.09302325581395,114.0,4.0,18.0,22.0,14.0,11.0,9.0,0.0,9.0,17.0,30.0,34.0,3.0,8.0
M. Guadana,LPU,175.6666666667,38.0,86.0,44.18604651162791,30.0,52.0,57.69230769230769,8.0,34.0,23.529411764705884,23.0,33.0,69.6969696969697,107.0,6.0,21.0,27.0,14.0,7.0,7.0,2.0,9.0,9.0,26.0,1.0,3.0,7.0
G. Aviles,LPU,153.86666666669998,9.0,30.0,30.0,8.0,26.0,30.76923076923077,1.0,4.0,25.0,3.0,10.0,30.0,22.0,13.0,26.0,39.0,7.0,4.0,2.0,1.0,3.0,18.0,10.0,-20.0,4.0,8.0
K. Caduyac,LPU,37.7166666668,3.0,11.0,27.272727272727273,2.0,2.0,100.0,1.0,9.0,11.11111111111111,4.0,5.0,80.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,-21.0,3.0,6.0
L. Pallingayan,LPU,20.166666666700003,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,5.0,0.0,3.0,3.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,-4.0,2.0,4.0
D. Colian,LPU,1.5166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-10.0,1.0,1.0
J. Bravo,LPU,41.416666666699996,6.0,22.0,27.272727272727273,5.0,12.0,41.666666666666664,1.0,10.0,10.0,5.0,6.0,83.33333333333333,18.0,4.0,7.0,11.0,1.0,5.0,0.0,0.0,0.0,7.0,5.0,-20.0,0.0,2.0
V. Cunanan,LPU,205.8666666666,20.0,57.0,35.08771929824562,16.0,28.0,57.142857142857146,4.0,29.0,13.793103448275861,14.0,19.0,73.6842105263158,58.0,10.0,24.0,34.0,39.0,8.0,15.0,1.0,16.0,17.0,24.0,-19.0,4.0,8.0
J. Barba,LPU,216.9333333335,54.0,116.0,46.55172413793103,32.0,60.0,53.333333333333336,22.0,56.0,39.285714285714285,25.0,34.0,73.52941176470588,155.0,9.0,42.0,51.0,20.0,22.0,4.0,0.0,4.0,22.0,26.0,1.0,4.0,8.0
D. Paulo,LPU,12.25,2.0,4.0,50.0,2.0,3.0,66.66666666666667,0.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,-7.0,0.0,3.0
J. Culanay,LPU,7.4833333334,2.0,4.0,50.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-6.0,3.0,4.0
J. Daileg,LPU,123.6999999999,16.0,33.0,48.484848484848484,9.0,17.0,52.94117647058823,7.0,16.0,43.75,9.0,12.0,75.0,48.0,3.0,21.0,24.0,7.0,3.0,3.0,3.0,6.0,7.0,11.0,41.0,4.0,8.0
N. Moralejo,LPU,68.96666666659999,10.0,18.0,55.55555555555556,7.0,11.0,63.63636363636363,3.0,7.0,42.857142857142854,6.0,7.0,85.71428571428571,29.0,3.0,7.0,10.0,5.0,3.0,2.0,0.0,2.0,6.0,7.0,19.0,3.0,7.0
G. Montano,LPU,177.0333333333,25.0,57.0,43.85964912280702,13.0,24.0,54.166666666666664,12.0,33.0,36.36363636363637,11.0,16.0,68.75,73.0,5.0,17.0,22.0,12.0,13.0,4.0,4.0,8.0,24.0,18.0,1.0,4.0,8.0
J. Panelo,LPU,62.5833333333,3.0,14.0,21.428571428571427,2.0,11.0,18.181818181818183,1.0,3.0,33.333333333333336,6.0,10.0,60.0,13.0,4.0,8.0,12.0,1.0,1.0,1.0,1.0,2.0,9.0,9.0,-1.0,4.0,8.0
O. Gordon,LPU,59.30000000010001,3.0,17.0,17.647058823529413,1.0,9.0,11.11111111111111,2.0,8.0,25.0,3.0,6.0,50.0,11.0,2.0,8.0,10.0,3.0,5.0,4.0,0.0,4.0,10.0,7.0,-19.0,3.0,7.0
S. Penafiel,LPU,123.43333333339999,17.0,41.0,41.46341463414634,17.0,33.0,51.515151515151516,0.0,8.0,0.0,8.0,13.0,61.53846153846154,42.0,7.0,7.0,14.0,11.0,6.0,3.0,0.0,3.0,11.0,9.0,-46.0,4.0,8.0
R. Villegas,LPU,136.23333333340003,21.0,51.0,41.1764705882353,14.0,31.0,45.16129032258065,7.0,20.0,35.0,20.0,26.0,76.92307692307692,69.0,7.0,12.0,19.0,14.0,11.0,9.0,1.0,10.0,7.0,18.0,15.0,4.0,8.0
N. Agemenyi,MU,47.749999999799996,4.0,12.0,33.333333333333336,4.0,7.0,57.142857142857146,0.0,5.0,0.0,1.0,4.0,25.0,9.0,3.0,8.0,11.0,1.0,2.0,0.0,0.0,0.0,13.0,4.0,-24.0,6.0,8.0
E. Ryan,MU,47.2666666667,3.0,7.0,42.857142857142854,3.0,6.0,50.0,0.0,1.0,0.0,4.0,12.0,33.333333333333336,10.0,8.0,7.0,15.0,2.0,0.0,1.0,1.0,2.0,8.0,9.0,-4.0,5.0,7.0
