TEAM,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
CSB,19.875,44.125,5.875,28.375,11.625,20.25,12.0,20.5,11.75,12.25,9.875,3.0,19.375,19.0,-11.25,25.0,8.0,200.0,25.75,72.5,35.5172413793,45.0424929178,20.704845815,57.4074074074,69.0,32.5,12.875
MU,17.5,42.375,6.375,21.25,19.75,29.375,9.75,26.25,15.125,13.625,7.375,3.0,20.125,24.5,-3.5,23.0,8.0,200.0,23.875,63.625,37.5245579568,41.2979351032,30.0,67.2340425532,73.875,36.0,10.375
SBU,16.0,38.625,7.75,31.0,11.5,17.25,10.5,26.125,14.875,8.625,5.875,2.875,21.25,17.625,-3.25,38.0,8.0,200.0,23.75,69.625,34.1113105925,41.4239482201,25.0,66.6666666667,66.75,36.625,8.75
CSJL,20.333333333333332,47.333333333333336,6.333333333333333,28.444444444444443,13.222222222222221,20.333333333333332,13.666666666666666,24.666666666666668,15.11111111111111,9.88888888888889,8.444444444444445,3.0,18.666666666666668,20.0,-1.7777777777777777,37.0,9.0,200.0,26.666666666666668,75.77777777777777,35.1906158358,42.9577464789,22.265625,65.0273224044,72.88888888888889,38.333333333333336,11.444444444444445
League,19.96428571428571,43.357142857142854,6.8690476190476195,26.357142857142858,14.964285714285714,23.059523809523807,12.071428571428571,27.34523809523809,15.690476190476192,13.404761904761903,7.749999999999999,3.1785714285714284,20.988095238095237,20.666666666666664,0.0,54.6,8.4,200.0,26.833333333333332,69.71428571428571,38.4904371585,46.0461285008,26.0614272809,64.8941662364,75.5,39.416666666666664,10.928571428571427
AU,19.555555555555557,44.44444444444444,7.666666666666667,25.88888888888889,17.333333333333332,25.22222222222222,11.666666666666666,30.22222222222222,17.444444444444443,16.22222222222222,8.222222222222221,3.7777777777777777,24.22222222222222,20.444444444444443,1.2222222222222223,77.0,9.0,200.0,27.22222222222222,70.33333333333333,38.7045813586,44.0,29.6137339056,68.7224669604,79.44444444444444,41.888888888888886,12.0
UPHSD,16.88888888888889,38.888888888888886,7.666666666666667,31.444444444444443,11.0,18.11111111111111,12.88888888888889,26.88888888888889,14.0,12.666666666666666,8.666666666666666,2.5555555555555554,18.0,17.22222222222222,1.4444444444444444,64.0,9.0,200.0,24.555555555555557,70.33333333333333,34.9131121643,43.4285714286,24.3816254417,60.736196319,67.77777777777777,39.77777777777778,11.222222222222221
JRU,23.5,46.0,6.25,22.125,14.25,20.5,11.25,24.5,13.125,14.5,8.375,3.625,24.875,19.75,2.75,69.0,8.0,200.0,29.75,68.125,43.6697247706,51.0869565217,28.2485875706,69.512195122,80.0,35.75,12.0
EAC,19.25,45.125,6.25,25.625,16.75,26.75,14.75,31.5,16.375,14.625,7.625,3.25,21.75,22.875,2.875,68.0,8.0,200.0,25.5,70.75,36.0424028269,42.6592797784,24.3902439024,62.6168224299,74.0,46.25,10.875
LPU,23.666666666666668,43.44444444444444,7.777777777777778,26.0,14.444444444444445,22.555555555555557,13.0,30.666666666666668,18.444444444444443,14.222222222222221,6.333333333333333,3.3333333333333335,21.555555555555557,20.0,3.4444444444444446,68.0,9.0,200.0,31.444444444444443,69.44444444444444,45.28,54.4757033248,29.9145299145,64.039408867,85.11111111111111,43.666666666666664,9.666666666666666
SSCR,23.0,43.125,6.5,22.625,20.25,31.0,10.875,31.75,20.375,17.5,6.625,3.375,20.25,25.875,7.5,77.0,8.0,200.0,29.5,65.75,44.8669201521,53.3333333333,28.729281768,65.3225806452,85.75,42.625,10.0
