TEAM,MINS,FGM,FGA,2PM,2PA,3PM,3PA,FTM,FTA,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP,W,L,FG%,2P%,3P%,FT%,W%
CSB,203.125,30.125,68.4375,23.25,43.0,6.875,25.4375,13.0625,21.75,80.1875,13.625,31.0,44.625,18.5,15.375,7.0,4.0,11.0,18.75,19.5625,10.0625,180.0,16.0,13.0,3.0,44.0182648402,54.0697674419,27.027027027,60.0574712644,0.8125
MU,201.5625,26.5,67.625,17.75,38.125,8.75,29.5,13.5,21.5625,75.25,12.4375,25.5,37.9375,16.25,13.0625,8.0,2.3125,10.3125,23.0,19.0,3.5125,154.0,16.0,13.0,3.0,39.1866913124,46.5573770492,29.6610169492,62.6086956522,0.8125
SBU,203.125,24.625,63.5,15.875,36.0625,8.75,27.4375,12.75,20.9375,70.75,10.875,28.8125,39.6875,14.625,11.9375,5.3125,2.4375,7.75,17.875,19.25,5.3125,133.0,16.0,10.0,6.0,38.7795275591,44.020797227,31.8906605923,60.8955223881,0.625
EAC,201.5625,26.1875,71.875,18.0625,44.125,8.125,27.75,13.5625,23.8125,74.0625,12.1875,27.625,39.8125,17.625,13.0,7.125,3.625,10.75,22.25,21.375,-0.9,111.0,16.0,8.0,8.0,36.4347826087,40.9348441926,29.2792792793,56.9553805774,0.5
LPU,203.125,28.25,68.9375,20.8125,40.5625,7.4375,28.375,17.4375,24.875,81.375,9.375,25.625,35.0,17.5,12.0625,7.875,1.6875,9.5625,19.9375,22.25,-0.5,100.0,16.0,8.0,8.0,40.9791477788,51.3097072419,26.2114537445,70.1005025126,0.5
League,203.39506172839506,27.117283950617285,68.95061728395062,20.04320987654321,42.90740740740741,7.074074074074074,26.04320987654321,14.506172839506174,22.54320987654321,75.81481481481482,11.580246913580247,26.746913580246915,38.32716049382716,16.660493827160494,13.395061728395062,7.580246913580247,3.0185185185185186,10.598765432098766,20.71604938271605,20.45679012345679,-0.0012345679012345679,104.5,16.2,8.1,8.1,39.3285586392,46.7127032082,27.162834795,64.3483023001,0.5
CSJL,207.35294117647058,26.41176470588235,65.58823529411765,18.941176470588236,38.64705882352941,7.470588235294118,26.941176470588236,14.823529411764707,20.058823529411764,75.11764705882354,8.764705882352942,28.058823529411764,36.8235294117647,16.11764705882353,15.058823529411764,6.176470588235294,4.0,10.176470588235293,20.41176470588235,19.529411764705884,-2.176470588235294,100.0,17.0,8.0,9.0,40.269058296,49.0106544901,27.7292576419,73.9002932551,0.47058823529411764
AU,203.125,28.4375,72.25,24.125,51.75,4.3125,20.5,14.9375,26.3125,76.125,12.1875,25.3125,37.5,15.0625,12.125,10.125,3.125,13.25,20.3125,23.25,-3.4375,75.0,16.0,6.0,10.0,39.3598615917,46.6183574879,21.0365853659,56.7695961995,0.375
UPHSD,205.88235294117646,24.058823529411764,65.47058823529412,18.235294117647058,42.35294117647059,5.823529411764706,23.11764705882353,12.176470588235293,19.58823529411765,66.11764705882354,11.705882352941176,28.176470588235293,39.88235294117647,17.58823529411765,15.176470588235293,7.411764705882353,3.8823529411764706,11.294117647058824,17.11764705882353,18.823529411764707,-2.7058823529411766,67.0,17.0,6.0,11.0,36.7475292004,43.0555555556,25.1908396947,62.1621621622,0.35294117647058826
SSCR,204.6875,29.9375,77.875,21.6875,46.25,8.25,31.625,15.125,20.8125,83.25,12.5625,23.75,36.3125,15.5,11.875,9.4375,1.4375,10.875,25.875,19.0,-4.3125,67.0,16.0,5.0,11.0,38.4430176565,46.8918918919,26.0869565217,72.6726726727,0.3125
JRU,200.0,26.875,68.375,21.875,48.5,5.0,19.875,17.8125,26.0625,76.5625,12.25,23.4375,35.6875,17.8125,14.0625,7.4375,3.5625,11.0,21.875,22.6875,-4.5625,58.0,16.0,4.0,12.0,39.3053016453,45.1030927835,25.1572327044,68.345323741,0.25
