TEAM,OFF,DEF,NET,PACE,hAST%,hTO%,TOR,AR,STL%,BLK%,EFG%,TS%,PPWS,REB%,OREB%,DREB%,FTR,FFI,Py-W,Py-L,PPR,HHI
CSB,79.92997703595752,67.9845742492397,11.945402786717821,77.9588613818,16.050770732861917,14.201603597739577,20.52364505637425,23.195994673089647,9.192882681500965,8.876811594202898,50.90470446320868,52.865444981759566,1.0573088996351914,57.956989247311824,40.14598540145985,72.06165703275529,0.31242460796139926,38.208359249089995,11.162521957425177,0.8374780425748227,-1.9270743731481734,0.0953401830365721
SBU,72.198791986126,68.46297147840744,3.7358205077185573,71.0378388995,13.754173954523772,12.164096040705996,16.56755181683881,18.733244864791597,7.146787058244193,6.8686868686868685,44.9569495694957,47.70336982185019,0.9540673964370037,52.42914979757085,29.677419354838708,72.65774378585085,0.33210332103321033,33.041701468473875,9.1076031206089,3.8923968793911,-1.5559102150927517,0.12193146835273262
MU,75.05743029207022,72.09763273758008,2.9597975544901374,76.0187127186,14.741909753874204,12.747835004557887,18.112949136879767,20.946259616391686,10.017776338274285,5.7407407407407405,45.34231200897867,48.56800502867919,0.9713601005735838,54.54545454545455,35.483870967741936,75.05422993492408,0.32435465768799104,34.62725614667967,8.52271334547602,4.477286654523979,-1.5977064781047532,0.1312547220640391
EAC,71.82551246656975,71.82551246656975,0.0,80.4031854654,15.765765765765765,11.479221156640511,16.375802265105367,22.490817034986485,9.742565904556358,8.598130841121495,42.89017341040463,46.13541042540444,0.9227082085080887,46.68674698795181,28.712871287128714,65.17311608961303,0.3583815028901734,32.36831673121654,6.0,6.0,-0.5317612622274094,0.1099164183579768
League,73.33515707363827,73.33515707363827,0.0,77.7612007659,14.936931279549311,12.151823830254871,16.98598804323948,20.879049899112378,9.780131003778259,7.256838905775077,44.32073907378894,47.97081585583497,0.9594163171166994,50.0,30.58623619371283,69.41376380628716,0.32760866990406257,33.00616992762895,6.1,6.1,-1.172043010752688,0.009951278339175333
LPU,76.9519419156589,77.81922814626573,-0.8672862306068225,79.2702542411,15.991471215351812,10.280231495583308,14.191956500838733,22.076376779082473,9.881806748732155,3.6893203883495147,45.798816568047336,50.40280933691386,1.0080561867382771,45.9051724137931,24.89451476793249,67.84140969162996,0.33136094674556216,31.81683290719855,5.463479155007323,6.536520844992677,0.20226044970859552,0.11595925154528353
UPHSD,66.82228901799087,68.08946264032951,-1.267173622338646,73.9835475955,16.017548289357403,13.019189496275722,18.585213127633363,22.865444029754986,10.024751323390117,10.267857142857142,40.66002490660025,43.97571606475716,0.8795143212951432,50.99894847528917,30.4635761589404,69.67871485943775,0.2727272727272727,31.09393756724561,5.105010746851454,6.894989253148546,-1.259857293391388,0.12681062714066751
CSJL,71.96212173630123,74.00882599501287,-2.0467042587116424,76.3422459962,15.253252413080673,14.68831713852213,19.866676004560976,20.63077892781332,7.968501913917315,9.838998211091234,46.083550913838124,50.628974288084045,1.012579485761681,48.458149779735685,26.097560975609756,66.86746987951807,0.3028720626631854,33.16268250174523,4.676006221231544,7.323993778768456,-2.3046811469895263,0.11185142905955028
AU,71.32255595470818,74.59562949371825,-3.2730735390100705,82.1093680899,13.654678406208028,11.11774362035517,15.122107203488463,18.572789384150262,11.772915675199073,6.159420289855072,43.7070938215103,46.46895457250545,0.9293790914501091,47.32423924449108,28.514851485148515,68.52678571428571,0.3489702517162471,32.200888402249646,3.93424419386327,8.06575580613673,-1.0436813626035548,0.10880224700416528
JRU,73.11553451858961,77.78591007153918,-4.670375552949565,77.6168845289,15.452835259338888,12.541431514825764,18.03731248035691,22.224545734725478,10.199670747820871,8.925318761384336,41.72749391727494,47.06809322385337,0.9413618644770673,49.76689976689977,33.557046979865774,67.39659367396594,0.39416058394160586,33.82414384209645,3.2492592899566874,8.750740710043313,-1.2523241759488921,0.11865648469793708
SSCR,73.75911934538128,79.94342178538258,-6.184302440001304,82.8711087422,12.726951711149693,9.490039137215668,12.971951459514909,17.396493042605265,11.564142773986159,3.6608863198458574,41.49732620320856,46.24900692316423,0.9249801384632846,45.93453009503696,29.33579335793358,68.14814814814815,0.29732620320855613,30.16897006587721,2.593826006646705,9.406173993353296,-0.5288234046834211,0.1337774599470561
