TEAM,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
CSB,20.214285714285715,45.5,5.714285714285714,26.357142857142858,11.642857142857142,19.857142857142858,11.714285714285714,21.714285714285715,12.857142857142858,11.357142857142858,9.142857142857142,3.2142857142857144,19.928571428571427,19.214285714285715,-11.285714285714286,25.0,14.0,200.0,25.928571428571427,71.85714285714286,36.083499006,44.4270015699,21.6802168022,58.6330935252,69.21428571428571,33.42857142857143,12.357142857142858
SBU,16.133333333333333,37.93333333333333,7.133333333333334,29.866666666666667,11.133333333333333,17.0,10.533333333333333,24.333333333333332,13.733333333333333,10.133333333333333,5.933333333333334,2.7333333333333334,19.2,18.066666666666666,-5.933333333333334,62.0,15.0,200.0,23.266666666666666,67.8,34.3166175025,42.5307557118,23.8839285714,65.4901960784,64.8,34.86666666666667,8.666666666666666
MU,18.466666666666665,41.86666666666667,5.733333333333333,20.866666666666667,17.533333333333335,26.866666666666667,9.0,24.733333333333334,14.866666666666667,13.733333333333333,7.4,2.8,19.4,22.8,-3.6,35.0,15.0,200.0,24.2,62.733333333333334,38.5759829968,44.1082802548,27.4760383387,65.2605459057,71.66666666666667,33.733333333333334,10.2
League,20.072368421052634,42.94736842105263,7.052631578947369,25.993421052631582,14.644736842105264,22.782894736842106,11.638157894736842,26.717105263157897,16.480263157894736,13.447368421052632,7.625000000000001,3.0328947368421053,20.86184210526316,20.585526315789473,-0.0013157894736842107,98.5,15.2,200.0,27.125000000000004,68.94078947368422,39.3453573814,46.7371323529,27.1323715515,64.27952642220001,75.94736842105264,38.35526315789474,10.657894736842106
LPU,22.5,42.875,7.625,26.25,14.0,22.5,12.3125,28.625,19.375,14.3125,6.625,3.1875,22.4375,19.6875,0.5,102.0,16.0,200.0,30.125,69.125,43.5804701627,52.4781341108,29.0476190476,62.2222222222,81.875,40.9375,9.8125
EAC,17.866666666666667,42.4,7.933333333333334,28.0,16.466666666666665,25.533333333333335,13.733333333333333,30.333333333333332,17.133333333333333,14.0,7.133333333333334,3.2666666666666666,21.666666666666668,21.866666666666667,1.6,110.0,15.0,200.0,25.8,70.4,36.6477272727,42.1383647799,28.3333333333,64.4908616188,76.0,44.06666666666667,10.4
UPHSD,15.5625,37.0625,8.5625,31.3125,11.125,18.25,12.3125,25.375,15.3125,13.0625,9.3125,2.375,18.625,17.375,2.1875,129.0,16.0,200.0,24.125,68.375,35.2833638026,41.9898819562,27.3453093812,60.9589041096,67.9375,37.6875,11.6875
CSJL,21.266666666666666,48.0,7.266666666666667,28.133333333333333,13.0,20.066666666666666,14.066666666666666,25.4,17.533333333333335,10.933333333333334,8.733333333333333,2.6666666666666665,20.733333333333334,20.0,2.4,100.0,15.0,200.0,28.533333333333335,76.13333333333334,37.4781085814,44.3055555556,25.8293838863,64.7840531561,77.33333333333333,39.46666666666667,11.4
AU,21.333333333333332,45.666666666666664,7.133333333333334,23.533333333333335,16.2,23.266666666666666,11.333333333333334,30.2,18.4,16.333333333333332,7.333333333333333,3.2666666666666666,23.8,19.933333333333334,3.0,122.0,15.0,200.0,28.466666666666665,69.2,41.1368015414,46.7153284672,30.3116147309,69.6275071633,80.26666666666667,41.53333333333333,10.6
JRU,23.8125,44.9375,6.0,21.8125,15.5,23.6875,10.4375,24.75,13.9375,13.625,8.25,3.5625,22.9375,21.75,4.575,155.0,16.0,200.0,29.8125,66.75,44.6629213483,52.9902642559,27.5071633238,65.4353562005,81.125,35.1875,11.8125
SSCR,23.466666666666665,43.666666666666664,7.266666666666667,23.733333333333334,19.866666666666667,30.866666666666667,10.933333333333334,31.466666666666665,21.466666666666665,16.8,6.4,3.2666666666666666,19.733333333333334,25.266666666666666,5.306666666666667,145.0,15.0,200.0,30.733333333333334,67.4,45.5984174085,53.7404580153,30.6179775281,64.3628509719,88.6,42.4,9.666666666666666
