TEAM,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
CSB,19.647058823529413,44.94117647058823,6.235294117647059,26.294117647058822,11.647058823529411,19.235294117647058,11.058823529411764,22.058823529411764,13.235294117647058,10.588235294117647,8.470588235294118,2.823529411764706,19.88235294117647,18.764705882352942,-9.941176470588236,35.0,17,200.0,25.88235294117647,71.23529411764706,36.3336085879,43.7172774869,23.7136465324,60.5504587156,69.6470588235294,33.11764705882353,11.294117647058824
SBU,16.176470588235293,37.705882352941174,7.529411764705882,29.58823529411765,10.764705882352942,16.58823529411765,9.882352941176471,24.764705882352942,14.0,10.0,5.882352941176471,2.588235294117647,19.41176470588235,17.941176470588236,-4.529411764705882,85.0,17,200.0,23.705882352941178,67.29411764705883,35.2272727273,42.9017160686,25.4473161034,64.8936170213,65.70588235294117,34.64705882352941,8.470588235294118
MU,18.5625,41.5,5.8125,21.25,17.1875,26.4375,9.25,24.875,14.9375,13.6875,7.125,2.9375,19.25,22.625,-3.5,35.0,16,200.0,24.375,62.75,38.8446215139,44.7289156627,27.3529411765,65.011820331,71.75,34.125,10.0625
LPU,22.470588235294116,43.23529411764706,7.294117647058823,26.529411764705884,14.058823529411764,22.58823529411765,12.411764705882353,28.705882352941178,19.294117647058822,13.823529411764707,6.647058823529412,3.235294117647059,22.41176470588235,19.647058823529413,-0.058823529411764705,102.0,17,200.0,29.764705882352942,69.76470588235294,42.6644182125,51.9727891156,27.4944567627,62.2395833333,80.88235294117646,41.11764705882353,9.882352941176471
League,20.023529411764706,42.870588235294115,6.976470588235294,25.88235294117647,14.629411764705882,22.735294117647058,11.564705882352941,26.758823529411764,16.647058823529413,13.347058823529412,7.5470588235294125,2.9941176470588236,20.81764705882353,20.552941176470586,-0.0011764705882352942,109.8,17,200.0,27.0,68.75294117647059,39.2710472279,46.7069154775,26.9545454545,64.3467011643,75.60588235294118,38.3235294117647,10.541176470588235
EAC,18.11764705882353,43.0,7.411764705882353,28.352941176470587,16.41176470588235,25.58823529411765,14.0,30.764705882352942,16.823529411764707,13.352941176470589,7.0,3.411764705882353,21.41176470588235,21.941176470588236,1.3529411764705883,125.0,17,200.0,25.529411764705884,71.3529411764706,35.7790601814,42.1340629275,26.1410788382,64.1379310345,74.88235294117646,44.76470588235294,10.411764705882353
CSJL,21.333333333333332,47.94444444444444,6.666666666666667,26.72222222222222,14.055555555555555,21.38888888888889,14.222222222222221,25.555555555555557,18.38888888888889,11.777777777777779,8.555555555555555,2.611111111111111,19.72222222222222,20.38888888888889,2.1666666666666665,125.0,18,200.0,28.0,74.66666666666667,37.5,44.4959443801,24.948024948,65.7142857143,76.72222222222223,39.77777777777778,11.166666666666666
UPHSD,15.88888888888889,36.94444444444444,8.833333333333334,31.11111111111111,11.277777777777779,18.27777777777778,11.944444444444445,24.88888888888889,16.055555555555557,13.5,9.444444444444445,2.1666666666666665,19.88888888888889,17.38888888888889,2.3333333333333335,144.0,18,200.0,24.72222222222222,68.05555555555556,36.3265306122,43.007518797,28.3928571429,61.7021276596,69.55555555555556,36.833333333333336,11.61111111111111
AU,21.470588235294116,45.94117647058823,6.823529411764706,23.235294117647058,15.294117647058824,22.176470588235293,11.294117647058824,30.647058823529413,18.235294117647058,16.352941176470587,7.176470588235294,3.2941176470588234,23.88235294117647,19.764705882352942,3.1176470588235294,135.0,17,200.0,28.294117647058822,69.17647058823529,40.9013605442,46.7349551857,29.3670886076,68.9655172414,78.70588235294117,41.94117647058823,10.470588235294118
SSCR,23.0625,43.25,7.1875,23.5,19.875,31.0,10.875,31.125,21.4375,16.9375,6.5,3.4375,19.125,25.375,4.2875,145.0,16,200.0,30.25,66.75,45.3183520599,53.323699422,30.585106383,64.1129032258,87.5625,42.0,9.9375
JRU,23.764705882352942,44.23529411764706,5.823529411764706,21.470588235294116,16.41176470588235,25.11764705882353,10.352941176470589,24.529411764705884,14.176470588235293,13.764705882352942,8.411764705882353,3.5294117647058822,23.11764705882353,22.294117647058822,4.541176470588235,167.0,17,200.0,29.58823529411765,65.70588235294117,45.0313339302,53.7234042553,27.1232876712,65.3395784543,81.41176470588235,34.88235294117647,11.941176470588236
