TEAM,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
CSB,20.0,44.57142857142857,5.857142857142857,29.714285714285715,10.857142857142858,18.571428571428573,12.142857142857142,20.857142857142858,11.857142857142858,11.857142857142858,9.0,3.2857142857142856,19.428571428571427,18.571428571428573,-13.142857142857142,14.0,7.0,200.0,25.857142857142858,74.28571428571429,34.8076923077,44.8717948718,19.711538461499998,58.4615384615,68.42857142857143,33.0,12.285714285714286
SBU,16.142857142857142,38.57142857142857,8.0,32.714285714285715,11.142857142857142,17.0,10.857142857142858,26.0,14.857142857142858,8.857142857142858,5.714285714285714,3.0,22.428571428571427,17.857142857142858,-3.5714285714285716,38.0,7.0,200.0,24.142857142857142,71.28571428571429,33.8677354709,41.8518518519,24.4541484716,65.5462184874,67.42857142857143,36.857142857142854,8.714285714285714
MU,17.5,42.375,6.375,21.25,19.75,29.375,9.75,26.25,15.125,13.625,7.375,3.0,20.125,24.5,-3.5,23.0,8.0,200.0,23.875,63.625,37.5245579568,41.2979351032,30.0,67.2340425532,73.875,36.0,10.375
CSJL,20.625,48.125,6.5,28.125,13.0,20.625,14.375,24.5,15.125,10.25,8.0,3.0,18.875,20.375,-0.5,37.0,8.0,200.0,27.125,76.25,35.5737704918,42.8571428571,23.1111111111,63.0303030303,73.75,38.875,11.0
League,20.092105263157894,43.46052631578948,6.947368421052632,26.513157894736842,15.171052631578947,23.36842105263158,12.092105263157896,27.48684210526316,15.789473684210527,13.276315789473685,7.565789473684211,3.197368421052632,21.23684210526316,20.894736842105267,0.0,49.6,7.6,200.0,27.039473684210527,69.97368421052632,38.6423467469,46.2306993642,26.2034739454,64.9211711712,76.19736842105264,39.578947368421055,10.763157894736842
UPHSD,17.875,40.5,7.0,30.875,11.625,19.125,13.375,27.25,13.875,12.75,9.25,2.375,18.25,17.75,1.5,51.0,8.0,200.0,24.875,71.375,34.8511383538,44.1358024691,22.6720647773,60.7843137255,68.375,40.625,11.625
EAC,18.714285714285715,42.857142857142854,6.714285714285714,26.285714285714285,16.285714285714285,26.0,13.857142857142858,32.285714285714285,16.428571428571427,14.428571428571429,6.714285714285714,3.4285714285714284,22.142857142857142,22.571428571428573,1.5714285714285714,53.0,7.0,200.0,25.428571428571427,69.14285714285714,36.7768595041,43.6666666667,25.5434782609,62.6373626374,73.85714285714286,46.142857142857146,10.142857142857142
AU,19.5,44.625,7.875,26.125,17.875,25.75,11.125,30.625,17.375,15.375,7.875,3.875,24.5,20.625,1.625,77.0,8.0,200.0,27.375,70.75,38.6925795053,43.6974789916,30.1435406699,69.4174757282,80.5,41.75,11.75
LPU,23.625,43.875,8.0,26.25,14.75,23.25,13.375,30.25,18.25,14.0,6.5,3.25,22.125,20.375,2.375,57.0,8.0,200.0,31.625,70.125,45.0980392157,53.8461538462,30.4761904762,63.4408602151,86.0,43.625,9.75
JRU,23.714285714285715,45.714285714285715,6.571428571428571,21.714285714285715,15.285714285714286,21.714285714285715,11.142857142857142,24.285714285714285,13.857142857142858,13.571428571428571,8.571428571428571,3.4285714285714284,24.714285714285715,19.857142857142858,4.857142857142857,69.0,7.0,200.0,30.285714285714285,67.42857142857143,44.9152542373,51.875,30.2631578947,70.3947368421,82.42857142857143,35.42857142857143,12.0
SSCR,23.0,43.125,6.5,22.625,20.25,31.0,10.875,31.75,20.375,17.5,6.625,3.375,20.25,25.875,7.5,77.0,8.0,200.0,29.5,65.75,44.8669201521,53.3333333333,28.729281768,65.3225806452,85.75,42.625,10.0
