TEAM,MINS,FGM,FGA,2PM,2PA,3PM,3PA,FTM,FTA,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP,W,L,FG%,2P%,3P%,FT%,W%
CSB,205.55555555555554,31.0,69.88888888888889,24.444444444444443,44.666666666666664,6.555555555555555,25.22222222222222,12.11111111111111,20.22222222222222,80.66666666666667,14.555555555555555,31.0,45.55555555555556,17.22222222222222,17.22222222222222,8.11111111111111,3.5555555555555554,11.666666666666666,18.22222222222222,18.555555555555557,11.666666666666666,96.0,9.0,7.0,2.0,44.3561208267,54.7263681592,25.9911894273,59.8901098901,0.7777777777777778
MU,202.77777777777777,26.77777777777778,68.77777777777777,18.22222222222222,38.77777777777778,8.555555555555555,30.0,14.333333333333334,21.88888888888889,76.44444444444444,12.777777777777779,27.444444444444443,40.22222222222222,15.555555555555555,13.0,7.777777777777778,2.0,9.777777777777779,23.77777777777778,19.333333333333332,2.3333333333333335,71.0,9.0,6.0,3.0,38.9337641357,46.9914040115,28.5185185185,65.4822335025,0.6666666666666666
SBU,205.55555555555554,24.88888888888889,64.44444444444444,16.444444444444443,36.666666666666664,8.444444444444445,27.77777777777778,12.444444444444445,21.666666666666668,70.66666666666667,11.333333333333334,30.444444444444443,41.77777777777778,12.666666666666666,11.444444444444445,4.555555555555555,2.5555555555555554,7.111111111111111,17.444444444444443,20.333333333333332,3.6666666666666665,79.0,9.0,6.0,3.0,38.6206896552,44.8484848485,30.4,57.4358974359,0.6666666666666666
CSJL,207.5,26.3,64.5,19.2,37.3,7.1,27.2,14.3,18.9,74.0,9.4,28.9,38.3,15.9,15.3,5.9,5.0,10.9,20.2,18.2,-0.7,77.0,10.0,6.0,4.0,40.7751937984,51.4745308311,26.1029411765,75.6613756614,0.6
EAC,202.5,25.9,72.3,17.6,44.0,8.3,28.3,14.3,24.8,74.4,12.6,26.9,39.5,17.7,13.8,7.7,3.8,11.5,22.3,21.6,-0.44000000000000006,71.0,10.0,5.0,5.0,35.8229598893,40.0,29.3286219081,57.6612903226,0.5
LPU,202.5,28.8,71.5,20.5,41.6,8.3,29.9,16.7,23.8,82.6,10.4,25.7,36.1,17.7,10.9,7.8,1.7,9.5,19.9,21.0,-0.8,64.0,10.0,5.0,5.0,40.2797202797,49.2788461538,27.7591973244,70.1680672269,0.5
League,204.25531914893617,27.03191489361702,69.67021276595744,19.9468085106383,43.170212765957444,7.085106382978722,26.5,14.702127659574467,22.648936170212767,75.85106382978724,12.042553191489361,27.191489361702125,39.234042553191486,15.98936170212766,13.53191489361702,7.8510638297872335,3.1382978723404253,10.98936170212766,20.606382978723403,20.30851063829787,-0.00425531914893617,61.4,9.4,4.7,4.7,38.7998167659,46.2050271069,26.7362505018,64.913104744,0.5
UPHSD,207.5,24.4,67.6,18.5,43.5,5.9,24.1,12.0,19.2,66.7,11.8,29.5,41.3,16.9,14.2,7.6,3.8,11.4,18.1,17.9,-2.1,48.0,10.0,4.0,6.0,36.0946745562,42.5287356322,24.4813278008,62.5,0.4
AU,205.55555555555554,29.444444444444443,71.66666666666667,25.0,53.55555555555556,4.444444444444445,18.11111111111111,14.88888888888889,26.333333333333332,78.22222222222223,11.222222222222221,26.333333333333332,37.55555555555556,14.777777777777779,13.222222222222221,10.222222222222221,2.6666666666666665,12.88888888888889,21.0,23.555555555555557,-1.2222222222222223,38.0,9.0,3.0,6.0,41.0852713178,46.6804979253,24.5398773006,56.5400843882,0.3333333333333333
JRU,200.0,25.666666666666668,68.55555555555556,19.88888888888889,47.333333333333336,5.777777777777778,21.22222222222222,19.22222222222222,27.77777777777778,76.33333333333333,13.11111111111111,22.666666666666668,35.77777777777778,17.0,14.666666666666666,8.777777777777779,4.555555555555555,13.333333333333334,19.555555555555557,23.11111111111111,-4.111111111111111,44.0,9.0,3.0,6.0,37.4392220421,42.0187793427,27.2251308901,69.2,0.3333333333333333
SSCR,202.77777777777777,27.444444444444443,77.77777777777777,20.11111111111111,45.0,7.333333333333333,32.77777777777778,16.88888888888889,22.333333333333332,79.11111111111111,13.666666666666666,22.77777777777778,36.44444444444444,14.0,11.555555555555555,10.333333333333334,1.5555555555555556,11.88888888888889,25.77777777777778,19.77777777777778,-7.888888888888889,26.0,9.0,2.0,7.0,35.2857142857,44.6913580247,22.3728813559,75.6218905473,0.2222222222222222
