PLAYER,TEAM,MINS,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP
J. Barba,LPU,28.900000000025,8.25,15.5,53.2258064516,5.25,9.0,58.3333333333,3.0,6.5,46.1538461538,3.25,4.75,68.4210526316,22.75,1.0,4.5,5.5,3.25,2.75,0.5,0.0,0.5,2.5,3.75,3.5,2.0,4.0
R. Are,SSCR,29.054166666675,6.0,14.25,42.1052631579,4.5,9.25,48.6486486486,1.5,5.0,30.0,6.75,8.0,84.375,20.25,2.5,3.0,5.5,6.5,1.75,1.5,0.25,1.75,4.0,6.25,-1.25,2.0,4.0
P. Javillonar,CSJL,28.20833333335,7.0,11.5,60.8695652174,4.0,6.5,61.5384615385,3.0,5.0,60.0,2.5,3.5,71.4285714286,19.5,3.0,4.5,7.5,0.0,1.0,1.0,1.0,2.0,3.0,2.5,0.0,1.0,2.0
J. Estrada,CSJL,29.320833333325,6.0,12.25,48.9795918367,6.0,11.75,51.0638297872,0.0,0.5,0.0,5.25,6.75,77.7777777778,17.25,2.25,5.75,8.0,3.25,4.75,0.25,1.5,1.75,2.5,4.0,-4.25,2.0,4.0
B. Sajonia,SBU,22.75,4.75,12.75,37.2549019608,3.0,8.25,36.3636363636,1.75,4.5,38.8888888889,5.25,7.75,67.7419354839,16.5,1.5,3.75,5.25,2.25,2.25,0.75,0.5,1.25,1.75,6.25,9.0,2.0,4.0
C. Escamis,MU,32.2625,5.25,16.25,32.3076923077,3.0,7.25,41.3793103448,2.25,9.0,25.0,3.75,4.0,93.75,16.5,0.5,3.0,3.5,4.0,3.25,2.75,0.75,3.5,1.5,3.75,3.5,3.0,4.0
M. Gojo Cruz,UPHSD,27.679999999979998,5.6,12.8,43.75,3.6,7.0,51.4285714286,2.0,5.8,34.4827586207,3.0,3.8,78.9473684211,16.2,1.2,4.8,6.0,2.8,1.2,1.6,1.2,2.8,1.2,3.2,9.0,3.0,5.0
M. Guadana,LPU,29.325,5.25,13.75,38.1818181818,3.75,7.5,50.0,1.5,6.25,24.0,3.75,4.75,78.9473684211,15.75,0.75,3.75,4.5,2.5,1.5,1.0,0.25,1.25,1.75,3.75,-0.5,2.0,4.0
R. Escobido,SSCR,30.1375,6.25,19.0,32.8947368421,5.0,10.5,47.619047619,1.25,8.5,14.7058823529,1.5,2.0,75.0,15.25,2.25,2.75,5.0,2.75,1.75,2.5,0.0,2.5,3.5,2.25,1.5,2.0,4.0
K. Vinoya,AU,26.154166666675,5.5,11.5,47.8260869565,3.25,7.25,44.8275862069,2.25,4.25,52.9411764706,1.5,4.25,35.2941176471,14.75,0.75,5.25,6.0,1.0,2.5,1.0,0.25,1.25,1.25,2.5,-1.0,0.0,4.0
