TEAM,MINS,FGM,FGA,2PM,2PA,3PM,3PA,FTM,FTA,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP,W,L,FG%,2P%,3P%,FT%,W%
CSB,205.55555555555554,31.0,69.88888888888889,24.444444444444443,44.666666666666664,6.555555555555555,25.22222222222222,12.11111111111111,20.22222222222222,80.66666666666667,14.555555555555555,31.0,45.55555555555556,17.22222222222222,17.22222222222222,8.11111111111111,3.5555555555555554,11.666666666666666,18.22222222222222,18.555555555555557,11.666666666666666,96.0,9.0,7.0,2.0,44.3561208267,54.7263681592,25.9911894273,59.8901098901,0.7777777777777778
SBU,205.0,25.1,64.7,16.6,37.8,8.5,26.9,12.8,21.7,71.5,11.4,30.3,41.7,13.5,11.6,4.6,2.4,7.0,17.9,19.8,4.7,94.0,10.0,7.0,3.0,38.7944358578,43.9153439153,31.5985130112,58.9861751152,0.7
MU,202.77777777777777,26.77777777777778,68.77777777777777,18.22222222222222,38.77777777777778,8.555555555555555,30.0,14.333333333333334,21.88888888888889,76.44444444444444,12.777777777777779,27.444444444444443,40.22222222222222,15.555555555555555,13.0,7.777777777777778,2.0,9.777777777777779,23.77777777777778,19.333333333333332,2.3333333333333335,71.0,9.0,6.0,3.0,38.9337641357,46.9914040115,28.5185185185,65.4822335025,0.6666666666666666
CSJL,207.5,26.3,64.5,19.2,37.3,7.1,27.2,14.3,18.9,74.0,9.4,28.9,38.3,15.9,15.3,5.9,5.0,10.9,20.2,18.2,-0.7,77.0,10.0,6.0,4.0,40.7751937984,51.4745308311,26.1029411765,75.6613756614,0.6
EAC,202.5,25.9,72.3,17.6,44.0,8.3,28.3,14.3,24.8,74.4,12.6,26.9,39.5,17.7,13.8,7.7,3.8,11.5,22.3,21.6,-0.44000000000000006,71.0,10.0,5.0,5.0,35.8229598893,40.0,29.3286219081,57.6612903226,0.5
LPU,202.5,28.8,71.5,20.5,41.6,8.3,29.9,16.7,23.8,82.6,10.4,25.7,36.1,17.7,10.9,7.8,1.7,9.5,19.9,21.0,-0.8,64.0,10.0,5.0,5.0,40.2797202797,49.2788461538,27.7591973244,70.1680672269,0.5
League,204.16666666666669,26.989583333333336,69.625,19.916666666666668,43.208333333333336,7.072916666666668,26.416666666666668,14.718750000000002,22.65625,75.77083333333333,12.052083333333334,27.125,39.177083333333336,15.968750000000002,13.458333333333332,7.8125,3.104166666666667,10.916666666666666,20.5625,20.270833333333332,-0.004166666666666667,62.9,9.6,4.8,4.8,38.7642130461,46.0945033751,26.7744479495,64.9655172414,0.5
UPHSD,207.5,24.4,67.6,18.5,43.5,5.9,24.1,12.0,19.2,66.7,11.8,29.5,41.3,16.9,14.2,7.6,3.8,11.4,18.1,17.9,-2.1,48.0,10.0,4.0,6.0,36.0946745562,42.5287356322,24.4813278008,62.5,0.4
JRU,200.0,25.666666666666668,68.55555555555556,19.88888888888889,47.333333333333336,5.777777777777778,21.22222222222222,19.22222222222222,27.77777777777778,76.33333333333333,13.11111111111111,22.666666666666668,35.77777777777778,17.0,14.666666666666666,8.777777777777779,4.555555555555555,13.333333333333334,19.555555555555557,23.11111111111111,-4.111111111111111,44.0,9.0,3.0,6.0,37.4392220421,42.0187793427,27.2251308901,69.2,0.3333333333333333
AU,205.0,28.8,71.3,24.4,52.4,4.4,18.9,14.9,26.1,76.9,11.4,25.6,37.0,14.2,12.6,9.9,2.6,12.5,20.4,23.4,-2.5,38.0,10.0,3.0,7.0,40.3927068724,46.5648854962,23.2804232804,57.0881226054,0.3
SSCR,202.77777777777777,27.444444444444443,77.77777777777777,20.11111111111111,45.0,7.333333333333333,32.77777777777778,16.88888888888889,22.333333333333332,79.11111111111111,13.666666666666666,22.77777777777778,36.44444444444444,14.0,11.555555555555555,10.333333333333334,1.5555555555555556,11.88888888888889,25.77777777777778,19.77777777777778,-7.888888888888889,26.0,9.0,2.0,7.0,35.2857142857,44.6913580247,22.3728813559,75.6218905473,0.2222222222222222
