TEAM,OFF,DEF,NET,PACE,hAST%,hTO%,TOR,AR,STL%,BLK%,EFG%,TS%,PPWS,REB%,OREB%,DREB%,FTR,FFI,Py-W,Py-L,PPR,HHI
CSB,78.12665438672369,68.32276400771939,9.8038903790043,76.9783698945,16.527079843662758,13.73534338358459,19.973143132381423,24.032725069857324,9.174655178695533,8.88888888888889,49.04109589041096,51.361088871096875,1.0272217774219377,57.534246575342465,38.584070796460175,73.37278106508876,0.319634703196347,37.12105884649698,14.323828951927716,1.676171048072284,-1.5140926705588003,0.09810951898712646
SBU,74.167454958742,68.59834394152197,5.569111017220024,71.5441834016,14.731805590531351,12.024678922185847,16.68549340061216,20.441913380854686,7.4254813562933695,6.456953642384106,45.66929133858268,48.650507134261645,0.9730101426852329,53.54131534569983,30.96085409252669,73.87820512820512,0.3297244094488189,33.57712684582374,12.43378558516611,3.5662144148338903,-1.1716105656735392,0.10997921062817616
MU,74.88699263625487,71.40387669968489,3.4831159365699875,75.3635551559,15.26896875734085,12.27390180878553,17.332648351026876,21.56214627400473,10.615210473356173,5.572289156626506,45.65619223659889,48.79234884097909,0.9758469768195818,52.64527320034692,33.333333333333336,73.38129496402878,0.3188539741219963,34.045115260892885,10.908774105057935,5.091225894942065,-1.1422057806517627,0.13528134347303009
LPU,76.41004667384857,76.3545161166728,0.05553055717577138,79.4475137701,15.963965513534433,10.911397303863602,15.030270808906257,21.990100641601767,9.625296577132087,4.217687074829932,45.907928388746804,50.5718738055335,1.0114374761106701,46.60045836516425,25.038402457757297,67.93313069908815,0.3631713554987212,32.575989881757565,8.549436013281207,8.450563986718793,-0.14198534646304722,0.11699630712547322
League,73.09057746619202,73.09057746619202,0.0,77.8346411011,15.344615173640218,12.275692138912175,17.185488068943393,21.48186008617924,9.753925660751655,7.05137227304715,44.42450765864333,48.088088791644005,0.9617617758328801,50.0,30.20440251572327,69.79559748427673,0.3311159737417943,33.07379518996474,8.3,8.3,-1.0962962962962963,0.00994731551128051
EAC,69.44036671151866,70.71806945901061,-1.2777027474919436,79.4164279872,15.607116845281448,11.133076682967433,15.850921041349327,22.220917347685972,8.962436663566676,8.481532147742818,41.38211382113821,44.382900156227805,0.8876580031245561,47.22607489597781,28.55191256830601,66.47887323943662,0.32926829268292684,31.164982692697723,7.268890333060228,9.731109666939773,-0.4006176118281922,0.10903808
CSJL,72.06480965507379,74.15282684946513,-2.088017194391341,78.177179075,15.26428380426063,14.261520634637668,19.262428892402916,20.616818423899993,7.900605600399633,8.478802992518704,45.964125560538115,50.47271232530197,1.0094542465060394,48.30246913580247,25.34013605442177,67.37288135593221,0.305829596412556,32.85672860438867,6.590871854136689,10.40912814586331,-2.0712629491778074,0.1206632125877445
UPHSD,67.42853298674365,69.76902752016781,-2.340494533424163,74.7705228536,16.496326054828167,14.310692949772069,20.432888783861713,23.55354816176059,10.179293685051109,10.37593984962406,41.82444061962134,45.50103787491351,0.9100207574982702,51.67638483965015,31.70731707317073,69.97206703910615,0.3278829604130809,33.09770626464433,6.602479342539444,11.397520657460557,-1.7912363672347245,0.1235475718871662
AU,70.20500891014765,73.37518583137764,-3.170176921229981,81.3243255521,13.567986308156556,10.921947484574156,14.909438126511926,18.521518497367907,12.450149363375939,6.756756756756757,42.34429065743945,45.40574393844502,0.9081148787689004,46.948356807511736,28.343023255813954,68.64406779661017,0.36418685121107264,31.796483213932643,5.2854020897579685,10.71459791024203,-0.981630042270568,0.11047074398526752
SSCR,74.70986415539103,78.57996973100815,-3.870105575617117,83.5733014721,13.548062845530232,10.379564276817517,14.209083272797093,18.546592903440416,11.29248196943348,3.3236994219653178,43.73996789727127,47.82696119265792,0.9565392238531583,46.36871508379888,28.755364806866954,68.59205776173285,0.26725521669341895,30.80815918888246,4.932813228155907,11.067186771844092,-0.701462613604573,0.12683629575521468
JRU,74.16205718997512,78.53120669542889,-4.369149505453777,77.7510318493,16.242669704256844,12.762097624773235,18.308816975234866,23.302130695753466,9.684002367066375,7.712765957446808,43.47826086956522,48.54260755883052,0.9708521511766104,50.168067226890756,32.958199356913184,69.01408450704226,0.38782608695652177,34.37753976736527,4.858516750708763,12.141483249291237,-1.0795910592828395,0.11745887162819942
