TEAM,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
CSB,19.875,45.0,6.25,26.625,11.625,19.1875,11.25,21.625,13.375,10.8125,8.875,2.9375,19.875,18.6875,-10.0625,35.0,16.0,200.0,26.125,71.625,36.4746945899,44.1666666667,23.4741784038,60.5863192182,70.125,32.875,11.8125
SBU,16.1875,37.75,7.4375,30.0,10.75,16.375,10.1875,24.25,14.0625,10.1875,6.125,2.6875,19.375,17.8125,-5.3125,72.0,16.0,200.0,23.625,67.75,34.8708487085,42.880794702,24.7916666667,65.6488549618,65.4375,34.4375,8.8125
MU,18.5625,41.5,5.8125,21.25,17.1875,26.4375,9.25,24.875,14.9375,13.6875,7.125,2.9375,19.25,22.625,-3.5,35.0,16.0,200.0,24.375,62.75,38.8446215139,44.7289156627,27.3529411765,65.011820331,71.75,34.125,10.0625
LPU,22.470588235294116,43.23529411764706,7.294117647058823,26.529411764705884,14.058823529411764,22.58823529411765,12.411764705882353,28.705882352941178,19.294117647058822,13.823529411764707,6.647058823529412,3.235294117647059,22.41176470588235,19.647058823529413,-0.058823529411764705,102.0,17.0,200.0,29.764705882352942,69.76470588235294,42.6644182125,51.9727891156,27.4944567627,62.2395833333,80.88235294117646,41.11764705882353,9.882352941176471
League,20.048192771084338,42.8012048192771,7.018072289156626,26.024096385542165,14.686746987951807,22.777108433734938,11.572289156626505,26.73493975903614,16.716867469879517,13.36746987951807,7.58433734939759,3.0180722891566263,20.819277108433734,20.548192771084338,-0.0012048192771084336,107.2,16.6,199.99999999999997,27.066265060240962,68.82530120481927,39.3260393873,46.8402533427,26.9675925926,64.4802962179,75.83734939759036,38.30722891566265,10.602409638554215
EAC,18.11764705882353,43.0,7.411764705882353,28.352941176470587,16.41176470588235,25.58823529411765,14.0,30.764705882352942,16.823529411764707,13.352941176470589,7.0,3.411764705882353,21.41176470588235,21.941176470588236,1.3529411764705883,125.0,17.0,200.0,25.529411764705884,71.3529411764706,35.7790601814,42.1340629275,26.1410788382,64.1379310345,74.88235294117646,44.76470588235294,10.411764705882353
CSJL,21.294117647058822,47.1764705882353,6.9411764705882355,27.529411764705884,13.882352941176471,20.88235294117647,13.588235294117647,25.823529411764707,18.529411764705884,11.470588235294118,8.529411764705882,2.6470588235294117,19.88235294117647,20.058823529411764,2.176470588235294,112.0,17.0,200.0,28.235294117647058,74.70588235294117,37.7952755906,45.1371571072,25.2136752137,66.4788732394,77.29411764705883,39.411764705882355,11.176470588235293
UPHSD,15.88888888888889,36.94444444444444,8.833333333333334,31.11111111111111,11.277777777777779,18.166666666666668,11.944444444444445,24.88888888888889,16.055555555555557,13.5,9.38888888888889,2.1666666666666665,19.88888888888889,17.38888888888889,2.3333333333333335,144.0,18.0,200.0,24.72222222222222,68.05555555555556,36.3265306122,43.007518797,28.3928571429,62.0795107034,69.55555555555556,36.833333333333336,11.555555555555555
AU,21.4375,46.25,7.0,23.25,15.6875,22.8125,11.5625,30.8125,18.4375,16.1875,7.0,3.25,23.75,19.9375,3.4375,135.0,16.0,200.0,28.4375,69.5,40.9172661871,46.3513513514,30.1075268817,68.7671232877,79.5625,42.375,10.25
SSCR,23.0625,43.25,7.1875,23.5,19.875,31.0,10.875,31.125,21.4375,16.9375,6.5,3.4375,19.125,25.375,4.2875,145.0,16.0,200.0,30.25,66.75,45.3183520599,53.323699422,30.585106383,64.1129032258,87.5625,42.0,9.9375
JRU,23.764705882352942,44.23529411764706,5.823529411764706,21.470588235294116,16.41176470588235,25.11764705882353,10.352941176470589,24.529411764705884,14.176470588235293,13.764705882352942,8.411764705882353,3.5294117647058822,23.11764705882353,22.294117647058822,4.541176470588235,167.0,17.0,200.0,29.58823529411765,65.70588235294117,45.0313339302,53.7234042553,27.1232876712,65.3395784543,81.41176470588235,34.88235294117647,11.941176470588236
