,TEAM,MINS,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP
A. Acop,AU,28.950000000000003,2.0,7.0,28.571428571428573,2.0,5.0,40.0,0.0,2.0,0.0,1.0,2.0,50.0,5.0,3.0,1.0,4.0,4.0,1.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,3.0
E. Geronimo,AU,29.383333333299998,5.0,6.0,83.33333333333333,4.0,5.0,80.0,1.0,1.0,100.0,1.0,2.0,50.0,12.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,4.0,2.0,13.0,0.0,3.0
J. Camay,AU,56.7833333333,9.0,16.0,56.25,7.0,10.0,70.0,2.0,6.0,33.333333333333336,1.0,1.0,100.0,21.0,2.0,3.0,5.0,4.0,1.0,4.0,0.0,4.0,9.0,4.0,-2.0,0.0,3.0
J. Dela Cruz,AU,8.0666666667,1.0,3.0,33.333333333333336,1.0,3.0,33.333333333333336,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-4.0,0.0,2.0
J. Espiritu,AU,7.416666666599999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-13.0,0.0,3.0
J. Libang,AU,12.0833333334,1.0,5.0,20.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,5.0,7.0,0.0,2.0,2.0,0.0,2.0,4.0,2.0,-13.0,0.0,2.0
C. Hernal,AU,65.21666666659999,7.0,16.0,43.75,7.0,14.0,50.0,0.0,2.0,0.0,12.0,21.0,57.142857142857146,26.0,11.0,15.0,26.0,5.0,4.0,5.0,1.0,6.0,7.0,13.0,7.0,0.0,3.0
L. Capulong,AU,66.33333333329999,14.0,34.0,41.1764705882353,13.0,29.0,44.827586206896555,1.0,5.0,20.0,4.0,10.0,40.0,33.0,3.0,14.0,17.0,5.0,0.0,3.0,3.0,6.0,8.0,11.0,-17.0,0.0,3.0
J. Ongotan,AU,68.75,12.0,35.0,34.285714285714285,12.0,30.0,40.0,0.0,5.0,0.0,2.0,3.0,66.66666666666667,26.0,5.0,7.0,12.0,3.0,3.0,6.0,0.0,6.0,6.0,6.0,2.0,0.0,3.0
G. Borromeo,AU,49.2833333333,5.0,13.0,38.46153846153846,5.0,10.0,50.0,0.0,3.0,0.0,0.0,2.0,0.0,10.0,3.0,9.0,12.0,4.0,6.0,1.0,0.0,1.0,7.0,3.0,-16.0,0.0,3.0
R. Abiera,AU,34.8166666666,5.0,15.0,33.333333333333336,2.0,6.0,33.333333333333336,3.0,9.0,33.333333333333336,3.0,5.0,60.0,16.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-14.0,0.0,2.0
X. Estacio,AU,11.35,1.0,3.0,33.333333333333336,1.0,3.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,2.0
A. De Leon,AU,18.75,1.0,2.0,50.0,0.0,1.0,0.0,1.0,1.0,100.0,1.0,2.0,50.0,4.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,2.0,2.0,7.0,0.0,3.0
T. Valencia,AU,78.6166666667,11.0,30.0,36.666666666666664,10.0,23.0,43.47826086956522,1.0,7.0,14.285714285714286,3.0,6.0,50.0,26.0,1.0,9.0,10.0,3.0,8.0,2.0,1.0,3.0,2.0,9.0,-4.0,0.0,3.0
M. Vinoya,AU,70.35,15.0,31.0,48.38709677419355,10.0,18.0,55.55555555555556,5.0,13.0,38.46153846153846,2.0,6.0,33.333333333333336,37.0,1.0,19.0,20.0,4.0,8.0,3.0,0.0,3.0,3.0,4.0,-18.0,0.0,3.0
W. Miller,AU,18.516666666699997,2.0,6.0,33.333333333333336,2.0,5.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,-9.0,0.0,3.0
I. Torres,CSB,36.35,3.0,11.0,27.272727272727273,3.0,5.0,60.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,3.0,4.0,3.0,2.0,0.0,2.0,3.0,3.0,5.0,3.0,3.0
J. Ancheta,CSB,62.8666666667,12.0,25.0,48.0,8.0,14.0,57.142857142857146,4.0,11.0,36.36363636363637,5.0,7.0,71.42857142857143,33.0,1.0,5.0,6.0,7.0,6.0,5.0,0.0,5.0,7.0,11.0,29.0,3.0,3.0
J. Cajucom,CSB,35.9499999999,1.0,4.0,25.0,1.0,3.0,33.333333333333336,0.0,1.0,0.0,1.0,2.0,50.0,3.0,2.0,2.0,4.0,3.0,0.0,2.0,0.0,2.0,3.0,5.0,8.0,3.0,3.0
M. Sangco,CSB,64.1333333333,7.0,14.0,50.0,6.0,11.0,54.54545454545455,1.0,3.0,33.333333333333336,0.0,0.0,0.0,15.0,4.0,7.0,11.0,4.0,2.0,3.0,0.0,3.0,4.0,1.0,27.0,3.0,3.0
R. Ondoa,CSB,12.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0
J. Morales,CSB,32.233333333299996,2.0,10.0,20.0,0.0,1.0,0.0,2.0,9.0,22.22222222222222,1.0,2.0,50.0,7.0,2.0,4.0,6.0,0.0,2.0,1.0,0.0,1.0,6.0,2.0,9.0,3.0,3.0
G. Cometa,CSB,56.2,13.0,29.0,44.827586206896555,12.0,21.0,57.142857142857146,1.0,8.0,12.5,3.0,6.0,50.0,30.0,5.0,4.0,9.0,4.0,5.0,2.0,0.0,2.0,2.0,4.0,18.0,3.0,3.0
J. Sanchez,CSB,62.650000000000006,8.0,18.0,44.44444444444444,8.0,14.0,57.142857142857146,0.0,4.0,0.0,7.0,9.0,77.77777777777777,23.0,4.0,10.0,14.0,2.0,6.0,2.0,3.0,5.0,6.0,10.0,8.0,3.0,3.0
M. Oli,CSB,12.0833333333,1.0,4.0,25.0,1.0,1.0,100.0,0.0,3.0,0.0,3.0,4.0,75.0,5.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0,2.0
W. Ynot,CSB,88.3166666667,15.0,40.0,37.5,9.0,20.0,45.0,6.0,20.0,30.0,2.0,4.0,50.0,38.0,5.0,14.0,19.0,15.0,8.0,6.0,0.0,6.0,7.0,4.0,46.0,3.0,3.0
J. Eusebio,CSB,31.4666666667,5.0,16.0,31.25,3.0,8.0,37.5,2.0,8.0,25.0,2.0,4.0,50.0,14.0,2.0,7.0,9.0,0.0,1.0,1.0,0.0,1.0,6.0,2.0,0.0,3.0,3.0
Z. Jarque,CSB,7.7,2.0,2.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,2.0,2.0,100.0,7.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
E. Serrano,CSB,3.3166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
A. Turco,CSB,15.733333333400001,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,-13.0,3.0,3.0
A. Liwag,CSB,103.30000000000001,18.0,36.0,50.0,18.0,36.0,50.0,0.0,0.0,0.0,6.0,12.0,50.0,42.0,13.0,34.0,47.0,6.0,7.0,1.0,8.0,9.0,8.0,14.0,50.0,3.0,3.0
S. Estrada,CSJL,83.5833333333,19.0,35.0,54.285714285714285,19.0,33.0,57.57575757575758,0.0,2.0,0.0,12.0,15.0,80.0,50.0,6.0,17.0,23.0,7.0,13.0,1.0,3.0,4.0,8.0,10.0,-1.0,2.0,3.0
J. Miller,CSJL,43.8666666667,9.0,13.0,69.23076923076923,7.0,8.0,87.5,2.0,5.0,40.0,7.0,7.0,100.0,27.0,2.0,5.0,7.0,8.0,5.0,4.0,0.0,4.0,2.0,11.0,-3.0,2.0,2.0
J. Nunag,CSJL,24.166666666700003,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,4.0,50.0,4.0,0.0,7.0,7.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,7.0,2.0,3.0
J. Pradella,CSJL,18.4833333333,2.0,3.0,66.66666666666667,2.0,3.0,66.66666666666667,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,7.0,2.0,3.0
C. Delfino,CSJL,16.7166666667,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,-6.0,2.0,3.0
K. Monje,CSJL,47.300000000000004,7.0,18.0,38.888888888888886,6.0,12.0,50.0,1.0,6.0,16.666666666666668,7.0,8.0,87.5,22.0,1.0,5.0,6.0,2.0,6.0,0.0,0.0,0.0,7.0,5.0,8.0,2.0,3.0
K. Santos,CSJL,46.5166666667,2.0,9.0,22.22222222222222,1.0,7.0,14.285714285714286,1.0,2.0,50.0,4.0,4.0,100.0,9.0,1.0,10.0,11.0,3.0,8.0,0.0,5.0,5.0,6.0,5.0,-10.0,2.0,3.0
J. Baliling,CSJL,11.166666666600001,1.0,4.0,25.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,2.0
K. Tagotongan,CSJL,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,1.0,1.0
J. Jumao-os,CSJL,43.6166666667,8.0,17.0,47.05882352941177,6.0,10.0,60.0,2.0,7.0,28.571428571428573,5.0,6.0,83.33333333333333,23.0,0.0,4.0,4.0,2.0,5.0,4.0,1.0,5.0,7.0,5.0,19.0,2.0,3.0
E. Galoy,CSJL,9.4833333333,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,-7.0,0.0,1.0
R. Go,CSJL,40.416666666699996,8.0,13.0,61.53846153846154,8.0,11.0,72.72727272727273,0.0,2.0,0.0,5.0,6.0,83.33333333333333,21.0,7.0,3.0,10.0,3.0,1.0,0.0,1.0,1.0,4.0,5.0,-5.0,2.0,3.0
I. Dimaano,CSJL,61.400000000000006,5.0,8.0,62.5,5.0,7.0,71.42857142857143,0.0,1.0,0.0,6.0,9.0,66.66666666666667,16.0,4.0,8.0,12.0,2.0,1.0,1.0,1.0,2.0,8.0,7.0,5.0,2.0,3.0
N. Montecillo,CSJL,53.833333333300004,4.0,14.0,28.571428571428573,3.0,5.0,60.0,1.0,9.0,11.11111111111111,2.0,4.0,50.0,11.0,1.0,9.0,10.0,8.0,3.0,3.0,0.0,3.0,6.0,4.0,26.0,2.0,3.0
P. Javillonar,CSJL,28.2,11.0,16.0,68.75,8.0,11.0,72.72727272727273,3.0,5.0,60.0,3.0,3.0,100.0,28.0,4.0,4.0,8.0,0.0,0.0,2.0,2.0,4.0,3.0,2.0,16.0,1.0,1.0
V. Cuajao,CSJL,70.0333333333,6.0,24.0,25.0,1.0,2.0,50.0,5.0,22.0,22.727272727272727,0.0,0.0,0.0,17.0,1.0,3.0,4.0,4.0,1.0,1.0,0.0,1.0,3.0,1.0,-11.0,2.0,3.0
E. Umpad,EAC,40.9666666666,2.0,5.0,40.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,7.0,6.0,13.0,1.0,6.0,0.0,4.0,4.0,8.0,5.0,-1.0,2.0,4.0
B. Angeles,EAC,21.1000000001,2.0,4.0,50.0,1.0,1.0,100.0,1.0,3.0,33.333333333333336,0.0,0.0,0.0,5.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,-16.0,2.0,4.0
K. Gurtiza,EAC,107.96666666659999,17.0,54.0,31.48148148148148,9.0,29.0,31.03448275862069,8.0,25.0,32.0,9.0,15.0,60.0,51.0,4.0,10.0,14.0,11.0,4.0,3.0,2.0,5.0,4.0,13.0,-25.0,2.0,4.0
N. Lucero,EAC,53.5666666667,3.0,24.0,12.5,3.0,20.0,15.0,0.0,4.0,0.0,12.0,16.0,75.0,18.0,2.0,5.0,7.0,13.0,5.0,3.0,1.0,4.0,11.0,12.0,-25.0,2.0,4.0
N. Ochavo,EAC,52.849999999999994,2.0,17.0,11.764705882352942,1.0,9.0,11.11111111111111,1.0,8.0,12.5,12.0,14.0,85.71428571428571,17.0,1.0,3.0,4.0,16.0,4.0,3.0,0.0,3.0,3.0,11.0,16.0,2.0,4.0
J. Manacho,EAC,7.333333333400001,2.0,3.0,66.66666666666667,2.0,3.0,66.66666666666667,0.0,0.0,0.0,1.0,4.0,25.0,5.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,-1.0,1.0,2.0
J. Luciano,EAC,73.25,5.0,16.0,31.25,1.0,9.0,11.11111111111111,4.0,7.0,57.142857142857146,1.0,2.0,50.0,15.0,3.0,15.0,18.0,2.0,2.0,1.0,0.0,1.0,7.0,4.0,-29.0,2.0,4.0
R. Postanes,EAC,4.1333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0
P. Bagay,EAC,27.700000000000003,5.0,11.0,45.45454545454545,3.0,7.0,42.857142857142854,2.0,4.0,50.0,2.0,4.0,50.0,14.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,5.0,4.0,9.0,2.0,4.0
J. Devera,EAC,5.7333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0
G. Loristo,EAC,67.8666666667,4.0,10.0,40.0,4.0,8.0,50.0,0.0,2.0,0.0,5.0,8.0,62.5,13.0,3.0,12.0,15.0,1.0,5.0,0.0,3.0,3.0,9.0,6.0,8.0,2.0,4.0
J. Bacud,EAC,32.516666666700004,3.0,6.0,50.0,3.0,5.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,9.0,15.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,-9.0,2.0,4.0
G. Quinal,EAC,54.3333333332,8.0,25.0,32.0,4.0,10.0,40.0,4.0,15.0,26.666666666666668,2.0,2.0,100.0,22.0,2.0,5.0,7.0,2.0,4.0,1.0,0.0,1.0,7.0,2.0,18.0,2.0,4.0
W. Oftana,EAC,88.6,9.0,26.0,34.61538461538461,3.0,8.0,37.5,6.0,18.0,33.333333333333336,5.0,10.0,50.0,29.0,4.0,20.0,24.0,3.0,5.0,7.0,7.0,14.0,13.0,7.0,9.0,2.0,4.0
H. Pagsanjan,EAC,101.85000000010001,21.0,47.0,44.680851063829785,18.0,36.0,50.0,3.0,11.0,27.272727272727273,6.0,11.0,54.54545454545455,51.0,4.0,20.0,24.0,3.0,4.0,4.0,1.0,5.0,13.0,11.0,21.0,2.0,4.0
