TEAM,MINS,FGM,FGA,2PM,2PA,3PM,3PA,FTM,FTA,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP,W,L,FG%,2P%,3P%,FT%,W%
CSB,204.16666666666666,30.666666666666668,70.66666666666667,24.166666666666668,45.0,6.5,25.666666666666668,11.333333333333334,18.5,79.16666666666667,14.166666666666666,32.166666666666664,46.333333333333336,15.666666666666666,14.5,7.333333333333333,3.6666666666666665,11.0,19.333333333333332,18.666666666666668,15.0,70.0,6.0,5.0,1.0,43.3962264151,53.7037037037,25.3246753247,61.2612612613,0.8333333333333334
CSJL,210.71428571428572,26.285714285714285,65.28571428571429,19.285714285714285,38.142857142857146,7.0,27.142857142857142,16.142857142857142,20.714285714285715,75.71428571428571,10.571428571428571,28.428571428571427,39.0,15.0,16.142857142857142,6.428571428571429,5.142857142857143,11.571428571428571,21.0,19.714285714285715,0.8571428571428571,66.0,7.0,5.0,2.0,40.2625820569,50.5617977528,25.7894736842,77.9310344828,0.7142857142857143
MU,200.0,26.333333333333332,67.0,18.0,36.833333333333336,8.333333333333334,30.166666666666668,14.666666666666666,22.666666666666668,75.66666666666667,12.166666666666666,27.0,39.166666666666664,16.5,12.0,7.833333333333333,2.1666666666666665,10.0,23.666666666666668,18.833333333333332,2.5,47.0,6.0,4.0,2.0,39.3034825871,48.8687782805,27.6243093923,64.7058823529,0.6666666666666666
UPHSD,210.71428571428572,25.0,70.85714285714286,19.142857142857142,45.42857142857143,5.857142857142857,25.428571428571427,11.714285714285714,19.428571428571427,67.57142857142857,12.571428571428571,30.285714285714285,42.857142857142854,17.142857142857142,14.428571428571429,7.714285714285714,3.857142857142857,11.571428571428571,17.285714285714285,18.857142857142858,-1.4285714285714286,48.0,7.0,4.0,3.0,35.2822580645,42.1383647799,23.0337078652,60.2941176471,0.5714285714285714
LPU,204.16666666666666,30.333333333333332,70.16666666666667,21.833333333333332,41.833333333333336,8.5,28.333333333333332,17.0,25.5,86.16666666666667,8.5,25.666666666666668,34.166666666666664,17.666666666666668,12.166666666666666,6.666666666666667,1.6666666666666667,8.333333333333334,22.333333333333332,22.0,-3.1666666666666665,37.0,6.0,3.0,3.0,43.2304038005,52.1912350598,30.0,66.6666666667,0.5
SBU,204.16666666666666,24.666666666666668,62.666666666666664,16.5,37.333333333333336,8.166666666666666,25.333333333333332,14.333333333333334,25.0,71.83333333333333,12.333333333333334,31.5,43.833333333333336,12.833333333333334,13.333333333333334,4.666666666666667,2.8333333333333335,7.5,19.333333333333332,22.833333333333332,3.8333333333333335,42.0,6.0,3.0,3.0,39.3617021277,44.1964285714,32.2368421053,57.3333333333,0.5
League,204.6875,26.859375,69.6875,20.0625,43.42187499999999,6.796875,26.265624999999996,15.265625,23.4375,75.78125,11.921874999999998,27.46875,39.390625,15.734375,13.296874999999998,7.5,3.25,10.749999999999998,21.40625,21.09375,0.0,41.9,6.4,3.2,3.2,38.5426008969,46.203670385,25.8774538965,65.1333333333,0.5
EAC,204.16666666666666,23.166666666666668,72.66666666666667,15.833333333333334,43.666666666666664,7.333333333333333,29.0,15.666666666666666,26.666666666666668,69.33333333333333,12.0,26.0,38.0,17.166666666666668,11.666666666666666,7.833333333333333,4.0,11.833333333333334,23.166666666666668,22.5,-2.1666666666666665,27.0,6.0,2.0,4.0,31.880733945,36.2595419847,25.2873563218,58.75,0.3333333333333333
JRU,200.0,25.333333333333332,66.83333333333333,19.166666666666668,45.5,6.166666666666667,21.333333333333332,20.166666666666668,29.166666666666668,77.0,12.5,22.5,35.0,17.0,14.333333333333334,7.166666666666667,5.0,12.166666666666666,20.333333333333332,24.666666666666668,-4.5,29.0,6.0,2.0,4.0,37.9052369077,42.1245421245,28.90625,69.1428571429,0.3333333333333333
AU,207.14285714285714,31.0,74.28571428571429,26.857142857142858,56.142857142857146,4.142857142857143,18.142857142857142,13.857142857142858,23.857142857142858,80.0,11.142857142857142,28.0,39.142857142857146,15.285714285714286,12.714285714285714,9.857142857142858,2.857142857142857,12.714285714285714,20.428571428571427,22.285714285714285,-1.0,27.0,7.0,2.0,5.0,41.7307692308,47.8371501272,22.8346456693,58.0838323353,0.2857142857142857
SSCR,200.0,25.714285714285715,75.28571428571429,19.142857142857142,42.857142857142854,6.571428571428571,32.42857142857143,18.0,23.857142857142858,76.0,13.285714285714286,23.142857142857142,36.42857142857143,13.428571428571429,11.428571428571429,9.0,1.2857142857142858,10.285714285714286,27.142857142857142,21.0,-8.285714285714286,26.0,7.0,2.0,5.0,34.155597723,44.6666666667,20.2643171806,75.4491017964,0.2857142857142857
