TEAM,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
CSB,18.0,45.0,4.25,26.25,10.25,20.25,13.0,22.75,10.75,12.75,7.5,3.75,19.5,20.0,-16.75,0.0,4.0,200.0,22.25,71.25,31.2280701754,40.0,16.1904761905,50.6172839506,59.0,35.75,11.25
CSJL,21.666666666666668,48.666666666666664,6.0,26.0,16.0,22.333333333333332,13.666666666666666,17.666666666666668,14.666666666666666,10.333333333333334,9.333333333333334,3.6666666666666665,22.0,22.0,-2.6666666666666665,13.0,3.0,200.0,27.666666666666668,74.66666666666667,37.0535714286,44.5205479452,23.0769230769,71.6417910448,77.33333333333333,31.333333333333332,13.0
SBU,14.5,35.75,9.25,38.25,12.25,19.75,13.75,26.5,13.75,9.5,7.25,2.0,25.25,19.25,-2.0,25.0,4.0,200.0,23.75,74.0,32.0945945946,40.5594405594,24.1830065359,62.0253164557,69.0,40.25,9.25
League,19.441176470588236,42.76470588235294,6.970588235294118,26.529411764705884,14.764705882352942,23.205882352941178,12.705882352941178,27.147058823529413,15.205882352941178,13.147058823529413,7.4411764705882355,3.264705882352941,21.794117647058822,21.5,0.0,22.3,3.4,200.0,26.41176470588235,69.29411764705883,38.1154499151,45.4607977992,26.2749445676,63.6248415716,74.55882352941177,39.85294117647059,10.705882352941176
SSCR,19.333333333333332,35.666666666666664,8.333333333333334,27.0,23.666666666666668,34.0,11.0,28.666666666666668,19.0,17.666666666666668,4.333333333333333,2.3333333333333335,23.666666666666668,28.333333333333332,0.3333333333333333,12.0,3.0,200.0,27.666666666666668,62.666666666666664,44.1489361702,54.2056074766,30.8641975309,69.6078431373,87.33333333333333,39.666666666666664,6.666666666666667
EAC,18.5,46.5,6.25,25.5,14.5,26.25,16.5,33.0,14.0,13.5,7.25,2.0,23.25,22.25,1.25,27.0,4.0,200.0,24.75,72.0,34.375,39.7849462366,24.5098039216,55.2380952381,70.25,49.5,9.25
MU,20.0,46.333333333333336,5.0,20.333333333333332,14.666666666666666,22.0,9.0,29.666666666666668,15.666666666666666,14.333333333333334,8.0,3.0,15.666666666666666,22.666666666666668,1.3333333333333333,13.0,3.0,200.0,25.0,66.66666666666667,37.5,43.1654676259,24.5901639344,66.6666666667,69.66666666666667,38.666666666666664,11.0
UPHSD,19.25,41.25,7.0,23.75,11.0,17.75,11.5,27.5,13.25,13.5,8.75,2.25,19.25,18.0,3.75,26.0,4.0,200.0,26.25,65.0,40.384615384599996,46.6666666667,29.4736842105,61.9718309859,70.5,39.0,11.0
LPU,22.666666666666668,42.0,8.333333333333334,27.333333333333332,18.333333333333332,26.666666666666668,15.0,30.666666666666668,19.666666666666668,14.0,6.666666666666667,3.6666666666666665,24.0,24.666666666666668,4.333333333333333,28.0,3.0,200.0,31.0,69.33333333333333,44.7115384615,53.9682539683,30.487804878,68.75,88.66666666666667,45.666666666666664,10.333333333333334
AU,19.666666666666668,45.333333333333336,8.666666666666666,27.0,15.333333333333334,22.0,12.0,31.666666666666668,18.0,15.0,6.333333333333333,6.333333333333333,22.0,18.666666666666668,5.333333333333333,38.0,3.0,200.0,28.333333333333332,72.33333333333333,39.1705069124,43.3823529412,32.0987654321,69.696969697,80.66666666666667,43.666666666666664,12.666666666666666
JRU,23.333333333333332,42.0,7.0,21.333333333333332,15.333333333333334,24.0,10.333333333333334,23.0,16.333333333333332,12.0,8.666666666666666,4.666666666666667,23.333333333333332,21.333333333333332,9.666666666666666,41.0,3.0,200.0,30.333333333333332,63.333333333333336,47.8947368421,55.5555555556,32.8125,63.8888888889,83.0,33.333333333333336,13.333333333333334
