TEAM,MINS,FGM,FGA,2PM,2PA,3PM,3PA,FTM,FTA,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP,W,L,FG%,2P%,3P%,FT%,W%
CSB,206.25,30.75,70.125,24.0,45.125,6.75,25.0,12.0,20.25,80.25,14.625,31.5,46.125,17.5,17.5,8.0,3.625,11.625,19.0,18.875,11.25,84.0,8.0,6.0,2.0,43.8502673797,53.1855955679,27.0,59.2592592593,0.75
MU,200.0,26.875,68.75,18.625,38.875,8.25,29.875,15.375,23.5,77.375,13.125,27.125,40.25,15.75,12.625,8.125,1.875,10.0,25.125,19.75,3.5,71.0,8.0,6.0,2.0,39.0909090909,47.9099678457,27.6150627615,65.4255319149,0.75
CSJL,209.375,26.125,65.625,19.125,38.125,7.0,27.5,15.0,19.25,74.25,9.875,29.0,38.875,15.375,14.875,5.75,5.125,10.875,20.875,18.375,0.5,66.0,8.0,5.0,3.0,39.8095238095,50.1639344262,25.4545454545,77.9220779221,0.625
SBU,203.125,24.375,63.625,16.0,36.5,8.375,27.125,12.875,22.375,70.0,11.875,30.75,42.625,12.5,12.0,4.25,2.875,7.125,17.625,21.25,3.25,67.0,8.0,5.0,3.0,38.3104125737,43.8356164384,30.8755760369,57.541899441300004,0.625
LPU,203.125,28.875,70.375,20.25,40.375,8.625,30.0,17.25,25.125,83.625,9.375,25.375,34.75,17.375,11.375,7.0,1.625,8.625,20.5,21.875,-2.375,50.0,8.0,4.0,4.0,41.0301953819,50.1547987616,28.75,68.6567164179,0.5
League,204.26829268292684,26.84146341463415,69.75609756097562,19.939024390243905,43.42682926829269,6.902439024390245,26.32926829268293,15.000000000000002,23.195121951219512,75.58536585365854,12.146341463414634,27.28048780487805,39.426829268292686,15.646341463414636,13.451219512195122,7.731707317073171,3.1707317073170733,10.902439024390246,21.08536585365854,20.75609756097561,0.0,53.5,8.2,4.1,4.1,38.479020979,45.9140690817,26.215840667,64.6687697161,0.5
UPHSD,208.33333333333334,24.555555555555557,68.33333333333333,18.666666666666668,44.111111111111114,5.888888888888889,24.22222222222222,11.333333333333334,18.11111111111111,66.33333333333333,12.11111111111111,30.22222222222222,42.333333333333336,16.666666666666668,14.222222222222221,7.555555555555555,3.5555555555555554,11.11111111111111,17.444444444444443,17.77777777777778,-1.4444444444444444,48.0,9.0,4.0,5.0,35.9349593496,42.3173803526,24.3119266055,62.5766871166,0.4444444444444444
EAC,203.125,24.75,73.0,16.875,43.875,7.875,29.125,13.75,24.5,71.125,12.25,26.375,38.625,16.0,12.625,7.375,4.125,11.5,23.25,21.5,-2.875,41.0,8.0,3.0,5.0,33.904109589,38.4615384615,27.0386266094,56.1224489796,0.375
JRU,200.0,25.375,68.625,19.75,47.75,5.625,20.875,20.875,30.125,77.25,13.625,23.125,36.75,17.0,14.5,8.375,4.625,13.0,20.0,24.5,-2.75,44.0,8.0,3.0,5.0,36.9763205829,41.3612565445,26.9461077844,69.2946058091,0.375
AU,205.55555555555554,29.444444444444443,71.66666666666667,25.0,53.55555555555556,4.444444444444445,18.11111111111111,14.88888888888889,26.333333333333332,78.22222222222223,11.222222222222221,26.333333333333332,37.55555555555556,14.777777777777779,13.222222222222221,10.222222222222221,2.6666666666666665,12.88888888888889,21.0,23.555555555555557,-1.2222222222222223,38.0,9.0,3.0,6.0,41.0852713178,46.6804979253,24.5398773006,56.5400843882,0.3333333333333333
SSCR,203.125,27.25,77.375,20.625,44.625,6.625,32.75,17.125,22.625,78.25,13.5,22.75,36.25,13.5,11.5,10.375,1.625,12.0,26.5,20.125,-7.5,26.0,8.0,2.0,6.0,35.2180936995,46.218487395,20.2290076336,75.6906077348,0.25
