TEAM,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
CSB,19.875,44.125,5.875,28.375,11.625,20.25,12.0,20.5,11.75,12.25,9.875,3.0,19.375,19.0,-11.25,25.0,8.0,200.0,25.75,72.5,35.5172413793,45.0424929178,20.704845815,57.4074074074,69.0,32.5,12.875
MU,17.5,42.375,6.375,21.25,19.75,29.375,9.75,26.25,15.125,13.625,7.375,3.0,20.125,24.5,-3.5,23.0,8.0,200.0,23.875,63.625,37.5245579568,41.2979351032,30.0,67.2340425532,73.875,36.0,10.375
SBU,16.0,38.625,7.75,31.0,11.5,17.25,10.5,26.125,14.875,8.625,5.875,2.875,21.25,17.625,-3.25,38.0,8.0,200.0,23.75,69.625,34.1113105925,41.4239482201,25.0,66.6666666667,66.75,36.625,8.75
CSJL,20.625,48.125,6.5,28.125,13.0,20.625,14.375,24.5,15.125,10.25,8.0,3.0,18.875,20.375,-0.5,37.0,8.0,200.0,27.125,76.25,35.5737704918,42.8571428571,23.1111111111,63.0303030303,73.75,38.875,11.0
League,19.939024390243905,43.42682926829269,6.902439024390245,26.32926829268293,15.000000000000002,23.195121951219512,12.146341463414634,27.28048780487805,15.646341463414636,13.451219512195122,7.731707317073171,3.1707317073170733,21.08536585365854,20.75609756097561,0.0,53.5,8.2,200.00000000000003,26.84146341463415,69.75609756097562,38.479020979,45.9140690817,26.215840667,64.6687697161,75.58536585365854,39.426829268292686,10.902439024390246
AU,19.555555555555557,44.44444444444444,7.666666666666667,25.88888888888889,17.333333333333332,25.22222222222222,11.666666666666666,30.22222222222222,17.444444444444443,16.22222222222222,8.222222222222221,3.7777777777777777,24.22222222222222,20.444444444444443,1.2222222222222223,77.0,9.0,200.0,27.22222222222222,70.33333333333333,38.7045813586,44.0,29.6137339056,68.7224669604,79.44444444444444,41.888888888888886,12.0
UPHSD,16.88888888888889,38.888888888888886,7.666666666666667,31.444444444444443,11.0,18.11111111111111,12.88888888888889,26.88888888888889,14.0,12.666666666666666,8.666666666666666,2.5555555555555554,18.0,17.22222222222222,1.4444444444444444,64.0,9.0,200.0,24.555555555555557,70.33333333333333,34.9131121643,43.4285714286,24.3816254417,60.736196319,67.77777777777777,39.77777777777778,11.222222222222221
LPU,23.625,43.875,8.0,26.25,14.75,23.25,13.375,30.25,18.25,14.0,6.5,3.25,22.125,20.375,2.375,57.0,8.0,200.0,31.625,70.125,45.0980392157,53.8461538462,30.4761904762,63.4408602151,86.0,43.625,9.75
JRU,23.5,46.0,6.25,22.125,14.25,20.5,11.25,24.5,13.125,14.5,8.375,3.625,24.875,19.75,2.75,69.0,8.0,200.0,29.75,68.125,43.6697247706,51.0869565217,28.2485875706,69.512195122,80.0,35.75,12.0
EAC,19.25,45.125,6.25,25.625,16.75,26.75,14.75,31.5,16.375,14.625,7.625,3.25,21.75,22.875,2.875,68.0,8.0,200.0,25.5,70.75,36.0424028269,42.6592797784,24.3902439024,62.6168224299,74.0,46.25,10.875
SSCR,23.0,43.125,6.5,22.625,20.25,31.0,10.875,31.75,20.375,17.5,6.625,3.375,20.25,25.875,7.5,77.0,8.0,200.0,29.5,65.75,44.8669201521,53.3333333333,28.729281768,65.3225806452,85.75,42.625,10.0
