,TEAM,MINS,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP
A. Acop,AU,36.116666666600004,3.0,10.0,30.0,3.0,7.0,42.857142857142854,0.0,3.0,0.0,1.0,2.0,50.0,7.0,3.0,3.0,6.0,6.0,1.0,3.0,0.0,3.0,4.0,3.0,7.0,1.0,6.0
J. Dela Cruz,AU,11.6666666667,1.0,4.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,-14.0,2.0,5.0
J. Espiritu,AU,10.2999999999,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,-24.0,0.0,5.0
J. Libang,AU,59.4166666668,9.0,18.0,50.0,9.0,18.0,50.0,0.0,0.0,0.0,1.0,5.0,20.0,19.0,7.0,8.0,15.0,2.0,3.0,3.0,0.0,3.0,9.0,7.0,-1.0,3.0,8.0
E. Geronimo,AU,152.0666666667,24.0,36.0,66.66666666666667,21.0,31.0,67.74193548387096,3.0,5.0,60.0,6.0,11.0,54.54545454545455,57.0,6.0,9.0,15.0,9.0,10.0,2.0,1.0,3.0,9.0,10.0,30.0,3.0,9.0
J. Ongotan,AU,223.09999999989998,43.0,114.0,37.719298245614034,38.0,82.0,46.34146341463415,5.0,32.0,15.625,24.0,30.0,80.0,115.0,20.0,26.0,46.0,22.0,12.0,17.0,2.0,19.0,20.0,26.0,9.0,3.0,9.0
B. Rosalin,AU,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-6.0,1.0,2.0
L. Capulong,AU,204.98333333340003,37.0,81.0,45.67901234567901,35.0,72.0,48.611111111111114,2.0,9.0,22.22222222222222,25.0,45.0,55.55555555555556,101.0,10.0,36.0,46.0,10.0,7.0,9.0,8.0,17.0,24.0,42.0,-17.0,3.0,9.0
C. Hernal,AU,168.0666666667,19.0,48.0,39.583333333333336,19.0,44.0,43.18181818181818,0.0,4.0,0.0,20.0,34.0,58.8235294117647,58.0,23.0,31.0,54.0,15.0,9.0,12.0,9.0,21.0,25.0,25.0,21.0,3.0,9.0
J. Camay,AU,150.1999999999,20.0,39.0,51.282051282051285,17.0,27.0,62.96296296296296,3.0,12.0,25.0,9.0,13.0,69.23076923076923,52.0,3.0,12.0,15.0,14.0,14.0,5.0,0.0,5.0,18.0,13.0,-5.0,3.0,9.0
M. Vinoya,AU,225.1166666667,35.0,81.0,43.20987654320987,22.0,47.0,46.808510638297875,13.0,34.0,38.23529411764706,14.0,29.0,48.275862068965516,97.0,4.0,36.0,40.0,14.0,21.0,11.0,2.0,13.0,21.0,23.0,-10.0,3.0,9.0
R. Abiera,AU,111.86666666660001,17.0,53.0,32.075471698113205,6.0,19.0,31.57894736842105,11.0,34.0,32.35294117647059,16.0,22.0,72.72727272727273,61.0,3.0,11.0,14.0,2.0,9.0,4.0,1.0,5.0,9.0,13.0,-21.0,3.0,8.0
T. Valencia,AU,213.79999999999998,33.0,91.0,36.26373626373626,31.0,70.0,44.285714285714285,2.0,21.0,9.523809523809524,12.0,29.0,41.37931034482759,80.0,8.0,28.0,36.0,15.0,15.0,12.0,1.0,13.0,16.0,25.0,-17.0,3.0,9.0
W. Miller,AU,75.0000000001,8.0,23.0,34.78260869565217,8.0,19.0,42.10526315789474,0.0,4.0,0.0,2.0,3.0,66.66666666666667,18.0,3.0,6.0,9.0,3.0,6.0,4.0,0.0,4.0,6.0,7.0,-5.0,2.0,8.0
G. Borromeo,AU,156.6333333333,12.0,35.0,34.285714285714285,12.0,32.0,37.5,0.0,3.0,0.0,2.0,9.0,22.22222222222222,26.0,9.0,24.0,33.0,13.0,8.0,7.0,0.0,7.0,15.0,11.0,2.0,3.0,9.0
A. De Leon,AU,22.8333333333,2.0,4.0,50.0,1.0,2.0,50.0,1.0,2.0,50.0,1.0,2.0,50.0,6.0,1.0,2.0,3.0,5.0,1.0,2.0,0.0,2.0,3.0,3.0,8.0,1.0,4.0
X. Estacio,AU,24.2166666667,2.0,6.0,33.333333333333336,2.0,6.0,33.333333333333336,0.0,0.0,0.0,1.0,2.0,50.0,5.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,5.0,3.0,-12.0,1.0,6.0
I. Torres,CSB,133.18333333329997,19.0,50.0,38.0,14.0,25.0,56.0,5.0,25.0,20.0,4.0,7.0,57.142857142857146,47.0,4.0,15.0,19.0,18.0,15.0,11.0,2.0,13.0,11.0,9.0,61.0,6.0,8.0
G. Carillo,CSB,11.1333333333,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
J. Ancheta,CSB,113.4833333334,20.0,40.0,50.0,15.0,24.0,62.5,5.0,16.0,31.25,8.0,12.0,66.66666666666667,53.0,1.0,10.0,11.0,18.0,15.0,5.0,0.0,5.0,13.0,18.0,34.0,5.0,7.0
G. Cometa,CSB,156.34999999989998,30.0,66.0,45.45454545454545,24.0,43.0,55.81395348837209,6.0,23.0,26.08695652173913,4.0,7.0,57.142857142857146,70.0,8.0,10.0,18.0,16.0,18.0,5.0,0.0,5.0,11.0,7.0,29.0,6.0,8.0
I. Galas,CSB,4.05,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,3.0,4.0,75.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,1.0,1.0
J. Morales,CSB,100.65,10.0,30.0,33.333333333333336,2.0,6.0,33.333333333333336,8.0,24.0,33.333333333333336,1.0,4.0,25.0,29.0,5.0,15.0,20.0,6.0,5.0,2.0,1.0,3.0,9.0,3.0,52.0,6.0,8.0
J. Eusebio,CSB,87.9833333334,16.0,43.0,37.2093023255814,10.0,19.0,52.63157894736842,6.0,24.0,25.0,3.0,10.0,30.0,41.0,8.0,19.0,27.0,0.0,4.0,4.0,1.0,5.0,11.0,6.0,42.0,6.0,8.0
J. Sanchez,CSB,191.9499999999,24.0,52.0,46.15384615384615,24.0,45.0,53.333333333333336,0.0,7.0,0.0,29.0,41.0,70.73170731707317,77.0,16.0,29.0,45.0,16.0,18.0,8.0,5.0,13.0,19.0,30.0,37.0,6.0,8.0
M. Oli,CSB,51.7833333333,4.0,17.0,23.529411764705884,3.0,4.0,75.0,1.0,13.0,7.6923076923076925,5.0,6.0,83.33333333333333,14.0,5.0,4.0,9.0,0.0,1.0,1.0,0.0,1.0,12.0,5.0,10.0,5.0,7.0
M. Sangco,CSB,136.2499999999,16.0,33.0,48.484848484848484,12.0,26.0,46.15384615384615,4.0,7.0,57.142857142857146,2.0,4.0,50.0,38.0,9.0,16.0,25.0,5.0,5.0,6.0,2.0,8.0,12.0,3.0,-8.0,6.0,8.0
R. Ondoa,CSB,45.483333333400005,6.0,12.0,50.0,5.0,10.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,13.0,2.0,1.0,3.0,0.0,6.0,1.0,1.0,2.0,3.0,0.0,21.0,5.0,6.0
W. Ynot,CSB,191.06666666670003,34.0,82.0,41.46341463414634,20.0,38.0,52.63157894736842,14.0,44.0,31.818181818181817,9.0,12.0,75.0,91.0,14.0,33.0,47.0,33.0,22.0,11.0,0.0,11.0,13.0,9.0,82.0,6.0,7.0
J. Cajucom,CSB,84.1333333332,6.0,19.0,31.57894736842105,4.0,10.0,40.0,2.0,9.0,22.22222222222222,3.0,4.0,75.0,17.0,2.0,7.0,9.0,7.0,8.0,5.0,0.0,5.0,8.0,7.0,3.0,5.0,7.0
E. Serrano,CSB,18.0666666667,4.0,5.0,80.0,4.0,5.0,80.0,0.0,0.0,0.0,4.0,4.0,100.0,12.0,3.0,4.0,7.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,10.0,4.0,4.0
Z. Jarque,CSB,20.200000000000003,3.0,6.0,50.0,1.0,1.0,100.0,2.0,5.0,40.0,2.0,2.0,100.0,10.0,2.0,4.0,6.0,0.0,4.0,0.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0
A. Turco,CSB,38.583333333400006,3.0,7.0,42.857142857142854,3.0,7.0,42.857142857142854,0.0,0.0,0.0,2.0,5.0,40.0,8.0,3.0,7.0,10.0,2.0,2.0,0.0,2.0,2.0,6.0,5.0,-11.0,6.0,8.0
A. Liwag,CSB,264.8333333333,49.0,95.0,51.578947368421055,49.0,95.0,51.578947368421055,0.0,0.0,0.0,17.0,40.0,42.5,115.0,34.0,77.0,111.0,17.0,17.0,4.0,12.0,16.0,18.0,42.0,89.0,6.0,8.0
J. Miller,CSJL,101.3,16.0,35.0,45.714285714285715,13.0,22.0,59.09090909090909,3.0,13.0,23.076923076923077,13.0,14.0,92.85714285714286,48.0,6.0,13.0,19.0,11.0,11.0,7.0,0.0,7.0,6.0,19.0,-24.0,5.0,7.0
J. Nunag,CSJL,114.4,12.0,26.0,46.15384615384615,10.0,22.0,45.45454545454545,2.0,4.0,50.0,2.0,5.0,40.0,28.0,5.0,30.0,35.0,4.0,7.0,1.0,4.0,5.0,15.0,4.0,50.0,5.0,8.0
R. Go,CSJL,54.366666666600004,9.0,18.0,50.0,9.0,14.0,64.28571428571429,0.0,4.0,0.0,6.0,8.0,75.0,24.0,7.0,4.0,11.0,3.0,1.0,0.0,1.0,1.0,7.0,6.0,-17.0,3.0,6.0
J. Jumao-os,CSJL,66.1833333333,10.0,26.0,38.46153846153846,7.0,13.0,53.84615384615385,3.0,13.0,23.076923076923077,5.0,6.0,83.33333333333333,28.0,0.0,7.0,7.0,2.0,5.0,4.0,1.0,5.0,10.0,5.0,-6.0,5.0,8.0
V. Cuajao,CSJL,251.8500000001,30.0,83.0,36.144578313253014,7.0,9.0,77.77777777777777,23.0,74.0,31.08108108108108,6.0,7.0,85.71428571428571,89.0,2.0,16.0,18.0,15.0,3.0,8.0,0.0,8.0,13.0,7.0,0.0,5.0,8.0
J. Pradella,CSJL,25.9166666666,2.0,6.0,33.333333333333336,2.0,4.0,50.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,1.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,6.0,4.0,12.0,4.0,6.0
C. Delfino,CSJL,41.81666666659999,1.0,13.0,7.6923076923076925,1.0,9.0,11.11111111111111,0.0,4.0,0.0,1.0,2.0,50.0,3.0,3.0,3.0,6.0,3.0,2.0,4.0,2.0,6.0,9.0,4.0,-7.0,4.0,6.0
S. Estrada,CSJL,266.05,50.0,103.0,48.54368932038835,50.0,96.0,52.083333333333336,0.0,7.0,0.0,25.0,32.0,78.125,125.0,14.0,52.0,66.0,38.0,39.0,5.0,9.0,14.0,25.0,26.0,23.0,5.0,8.0
K. Monje,CSJL,88.85000000000001,10.0,31.0,32.25806451612903,8.0,21.0,38.095238095238095,2.0,10.0,20.0,14.0,17.0,82.3529411764706,36.0,3.0,10.0,13.0,3.0,9.0,1.0,0.0,1.0,10.0,11.0,-8.0,3.0,6.0
K. Santos,CSJL,178.8333333333,19.0,48.0,39.583333333333336,17.0,41.0,41.46341463414634,2.0,7.0,28.571428571428573,18.0,19.0,94.73684210526316,58.0,15.0,29.0,44.0,8.0,15.0,4.0,21.0,25.0,12.0,18.0,29.0,5.0,8.0
K. Tagotongan,CSJL,11.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,-12.0,2.0,3.0
J. Baliling,CSJL,17.7833333332,1.0,6.0,16.666666666666668,0.0,0.0,0.0,1.0,6.0,16.666666666666668,0.0,0.0,0.0,3.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,-4.0,4.0,7.0
P. Javillonar,CSJL,132.9166666667,23.0,48.0,47.916666666666664,14.0,21.0,66.66666666666667,9.0,27.0,33.333333333333336,13.0,16.0,81.25,68.0,8.0,18.0,26.0,4.0,7.0,2.0,2.0,4.0,14.0,15.0,-24.0,4.0,5.0
N. Montecillo,CSJL,194.6666666667,19.0,61.0,31.147540983606557,9.0,20.0,45.0,10.0,41.0,24.390243902439025,8.0,11.0,72.72727272727273,56.0,7.0,24.0,31.0,23.0,13.0,7.0,0.0,7.0,21.0,13.0,62.0,5.0,8.0
I. Dimaano,CSJL,110.8666666667,6.0,16.0,37.5,5.0,10.0,50.0,1.0,6.0,16.666666666666668,6.0,9.0,66.66666666666667,19.0,6.0,15.0,21.0,3.0,3.0,1.0,1.0,2.0,15.0,7.0,-34.0,5.0,8.0
E. Galoy,CSJL,17.2333333333,1.0,5.0,20.0,1.0,3.0,33.333333333333336,0.0,2.0,0.0,3.0,4.0,75.0,5.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,5.0,-20.0,2.0,3.0
B. Angeles,EAC,32.9000000001,3.0,5.0,60.0,2.0,2.0,100.0,1.0,3.0,33.333333333333336,0.0,0.0,0.0,7.0,0.0,8.0,8.0,5.0,2.0,0.0,0.0,0.0,5.0,1.0,-18.0,3.0,6.0
A. Doromal,EAC,134.6666666666,12.0,59.0,20.338983050847457,6.0,32.0,18.75,6.0,27.0,22.22222222222222,7.0,13.0,53.84615384615385,37.0,2.0,11.0,13.0,17.0,11.0,3.0,1.0,4.0,6.0,10.0,-7.0,3.0,7.0
J. Manacho,EAC,15.3166666668,2.0,5.0,40.0,2.0,5.0,40.0,0.0,0.0,0.0,1.0,4.0,25.0,5.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,-6.0,2.0,4.0
J. Luciano,EAC,115.4833333334,9.0,25.0,36.0,5.0,16.0,31.25,4.0,9.0,44.44444444444444,5.0,10.0,50.0,27.0,5.0,18.0,23.0,4.0,4.0,1.0,0.0,1.0,9.0,11.0,-52.0,3.0,7.0
E. Umpad,EAC,61.6333333332,4.0,7.0,57.142857142857146,4.0,7.0,57.142857142857146,0.0,0.0,0.0,0.0,4.0,0.0,8.0,7.0,6.0,13.0,1.0,6.0,0.0,4.0,4.0,10.0,7.0,-10.0,3.0,7.0
N. Lucero,EAC,74.96666666670001,6.0,34.0,17.647058823529413,6.0,29.0,20.689655172413794,0.0,5.0,0.0,13.0,18.0,72.22222222222223,25.0,2.0,8.0,10.0,24.0,11.0,4.0,1.0,5.0,15.0,15.0,-31.0,3.0,6.0
N. Ochavo,EAC,96.4,6.0,30.0,20.0,3.0,15.0,20.0,3.0,15.0,20.0,17.0,24.0,70.83333333333333,32.0,10.0,7.0,17.0,28.0,7.0,6.0,0.0,6.0,11.0,21.0,17.0,3.0,7.0
G. Loristo,EAC,111.8666666667,11.0,19.0,57.89473684210526,8.0,14.0,57.142857142857146,3.0,5.0,60.0,7.0,15.0,46.666666666666664,32.0,5.0,18.0,23.0,2.0,7.0,1.0,7.0,8.0,16.0,11.0,-3.0,3.0,7.0
P. Bagay,EAC,51.3333333333,11.0,21.0,52.38095238095238,8.0,14.0,57.142857142857146,3.0,7.0,42.857142857142854,6.0,9.0,66.66666666666667,31.0,3.0,4.0,7.0,0.0,2.0,1.0,0.0,1.0,6.0,7.0,21.0,3.0,7.0
G. Quinal,EAC,97.66666666649999,16.0,54.0,29.62962962962963,7.0,17.0,41.1764705882353,9.0,37.0,24.324324324324323,5.0,7.0,71.42857142857143,46.0,7.0,8.0,15.0,4.0,5.0,3.0,0.0,3.0,10.0,6.0,27.0,3.0,7.0
J. Devera,EAC,13.516666666599999,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,7.0,0.0,3.0
K. Gurtiza,EAC,196.01666666659997,35.0,110.0,31.818181818181817,18.0,59.0,30.508474576271187,17.0,51.0,33.333333333333336,21.0,33.0,63.63636363636363,108.0,14.0,18.0,32.0,20.0,8.0,6.0,2.0,8.0,13.0,23.0,-16.0,3.0,7.0
K. Jacob,EAC,39.8166666666,5.0,8.0,62.5,5.0,8.0,62.5,0.0,0.0,0.0,3.0,6.0,50.0,13.0,1.0,4.0,5.0,0.0,2.0,2.0,0.0,2.0,3.0,3.0,15.0,1.0,2.0
R. Postanes,EAC,9.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,-4.0,0.0,2.0
