TEAM,MINS,FGM,FGA,2PM,2PA,3PM,3PA,FTM,FTA,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP,W,L,FG%,2P%,3P%,FT%,W%
CSB,204.16666666666666,30.666666666666668,70.66666666666667,24.166666666666668,45.0,6.5,25.666666666666668,11.333333333333334,18.5,79.16666666666667,14.166666666666666,32.166666666666664,46.333333333333336,15.666666666666666,14.5,7.333333333333333,3.6666666666666665,11.0,19.333333333333332,18.666666666666668,15.0,70.0,6.0,5.0,1.0,43.3962264151,53.7037037037,25.3246753247,61.2612612613,0.8333333333333334
CSJL,200.0,25.5,60.833333333333336,19.166666666666668,36.5,6.333333333333333,24.333333333333332,17.333333333333332,22.5,74.66666666666667,9.0,26.666666666666668,35.666666666666664,14.333333333333334,16.333333333333332,6.166666666666667,5.166666666666667,11.333333333333334,22.0,21.0,-0.5,54.0,6.0,4.0,2.0,41.9178082192,52.5114155251,26.0273972603,77.037037037,0.6666666666666666
MU,200.0,26.333333333333332,67.0,18.0,36.833333333333336,8.333333333333334,30.166666666666668,14.666666666666666,22.666666666666668,75.66666666666667,12.166666666666666,27.0,39.166666666666664,16.5,12.0,7.833333333333333,2.1666666666666665,10.0,23.666666666666668,18.833333333333332,2.5,47.0,6.0,4.0,2.0,39.3034825871,48.8687782805,27.6243093923,64.7058823529,0.6666666666666666
UPHSD,200.0,24.333333333333332,66.83333333333333,19.0,43.5,5.333333333333333,23.333333333333332,12.666666666666666,20.666666666666668,66.66666666666667,11.5,29.666666666666668,41.166666666666664,16.333333333333332,14.666666666666666,7.666666666666667,3.8333333333333335,11.5,18.166666666666668,19.5,-0.16666666666666666,48.0,6.0,4.0,2.0,36.4089775561,43.6781609195,22.8571428571,61.2903225806,0.6666666666666666
LPU,204.16666666666666,30.333333333333332,70.16666666666667,21.833333333333332,41.833333333333336,8.5,28.333333333333332,17.0,25.5,86.16666666666667,8.5,25.666666666666668,34.166666666666664,17.666666666666668,12.166666666666666,6.666666666666667,1.6666666666666667,8.333333333333334,22.333333333333332,22.0,-3.1666666666666665,37.0,6.0,3.0,3.0,43.2304038005,52.1912350598,30.0,66.6666666667,0.5
SBU,204.16666666666666,24.666666666666668,62.666666666666664,16.5,37.333333333333336,8.166666666666666,25.333333333333332,14.333333333333334,25.0,71.83333333333333,12.333333333333334,31.5,43.833333333333336,12.833333333333334,13.333333333333334,4.666666666666667,2.8333333333333335,7.5,19.333333333333332,22.833333333333332,3.8333333333333335,42.0,6.0,3.0,3.0,39.3617021277,44.1964285714,32.2368421053,57.3333333333,0.5
League,202.41935483870967,26.758064516129032,68.91935483870968,20.06451612903226,43.12903225806451,6.693548387096774,25.79032258064516,15.516129032258064,23.838709677419356,75.7258064516129,11.67741935483871,27.177419354838708,38.854838709677416,15.580645161290322,13.274193548387096,7.483870967741935,3.2096774193548385,10.693548387096774,21.661290322580648,21.338709677419356,0.0,40.7,6.2,3.1,3.1,38.8251813714,46.5220643231,25.9537210757,65.0879566982,0.5
EAC,204.16666666666666,23.166666666666668,72.66666666666667,15.833333333333334,43.666666666666664,7.333333333333333,29.0,15.666666666666666,26.666666666666668,69.33333333333333,12.0,26.0,38.0,17.166666666666668,11.666666666666666,7.833333333333333,4.0,11.833333333333334,23.166666666666668,22.5,-2.1666666666666665,27.0,6.0,2.0,4.0,31.880733945,36.2595419847,25.2873563218,58.75,0.3333333333333333
JRU,200.0,25.333333333333332,66.83333333333333,19.166666666666668,45.5,6.166666666666667,21.333333333333332,20.166666666666668,29.166666666666668,77.0,12.5,22.5,35.0,17.0,14.333333333333334,7.166666666666667,5.0,12.166666666666666,20.333333333333332,24.666666666666668,-4.5,29.0,6.0,2.0,4.0,37.9052369077,42.1245421245,28.90625,69.1428571429,0.3333333333333333
AU,207.14285714285714,31.0,74.28571428571429,26.857142857142858,56.142857142857146,4.142857142857143,18.142857142857142,13.857142857142858,23.857142857142858,80.0,11.142857142857142,28.0,39.142857142857146,15.285714285714286,12.714285714285714,9.857142857142858,2.857142857142857,12.714285714285714,20.428571428571427,22.285714285714285,-1.0,27.0,7.0,2.0,5.0,41.7307692308,47.8371501272,22.8346456693,58.0838323353,0.2857142857142857
SSCR,200.0,25.714285714285715,75.28571428571429,19.142857142857142,42.857142857142854,6.571428571428571,32.42857142857143,18.0,23.857142857142858,76.0,13.285714285714286,23.142857142857142,36.42857142857143,13.428571428571429,11.428571428571429,9.0,1.2857142857142858,10.285714285714286,27.142857142857142,21.0,-8.285714285714286,26.0,7.0,2.0,5.0,34.155597723,44.6666666667,20.2643171806,75.4491017964,0.2857142857142857
