PLAYER,TEAM,SP,GP,MPG,EWA,PER,WS,OWS,DWS,EFF,GmSc,TS%,EFG%,PPWS,FTR,REB%,OREB%,DREB%,AR,pAST%,hAST%,TOR,hTO%,AST/TO,STL/TO,PPR,USG%,STL%,BLK%,aSP,ORtg,DRtg,Floor%,Stop%,FFI,PIE,AV,DRE/100,DRE/75,POS
J. Puno,SBU,51.166666666666664,18.0,25.191666666666666,2.691648869283517,22.75122555355578,2.448872473073732,1.6906209129898337,0.7582515600838979,12.777777777777779,8.972222222222221,56.04019434628975,50.671140939597315,1.120803886925795,0.4899328859060403,14.247801649782328,8.565870665361425,19.563693156436734,3.2552551301642043,12.57915406183072,11.105416025969587,3.3804572505551356,11.532547411583803,0.9629629629629629,0.4444444444444444,-2.3195586686404153,22.023518137444448,,18.074997870616688,50.46575342465753,111.80829484694961,92.11146056293207,50.96050943294603,0.6033615654900698,53.48550948486303,11.983471074380166,2.8123967168795723,10.129229125822976,7.596921844367232,44.372695432065335
Y. Andrada,SBU,52.55555555555556,18.0,29.656481481466667,2.0492026994831347,18.535940102962613,2.1721170562431924,1.432543753249315,0.7395733029938776,12.277777777777779,8.433333333333334,52.8736722306525,51.75879396984925,1.05747344461305,0.135678391959799,10.758026635190234,4.922182464632151,16.2179159836333,3.084231433852291,12.183785819374519,10.907176169700616,2.7651730096606744,9.778847600421244,1.1153846153846154,0.34615384615384615,-1.3588597552806412,21.29308318176489,,40.943433935172415,51.83561643835616,105.9132656445901,94.34790075129779,44.2065017817477,0.5532454963617024,48.03183670784795,11.411315956770503,2.729448538970373,6.540003554597498,4.905002665948124,52.23703686525199
B. Sajonia,SBU,45.125,16.0,20.53125,1.4901872887330514,19.93804094475931,1.3969689662048657,0.7856164360598809,0.6113525301449848,8.6875,6.375,50.393313667649956,43.333333333333336,1.007866273352999,0.4666666666666667,9.749537737434864,3.477656059815684,15.617374328940947,5.011915200142349,19.391507856904045,13.07955980515966,5.184739862216222,13.530579108785856,0.9666666666666667,0.5,-3.533062940790414,28.150991682661548,,49.90019960079841,44.50684931506849,98.74369143317345,90.63843963273355,43.18664050631546,0.636370281372298,48.73267957974242,6.547997457088366,1.9277104668672498,7.223931864815843,5.417948898611883,36.163820168955
J. Payosing,SBU,42.666666666666664,18.0,18.561111111116666,1.3637382908011872,19.024471608828392,1.2810911670438807,0.6016312217420527,0.679459945301828,8.5,5.466666666666666,43.33590138674885,39.77272727272727,0.866718027734977,0.4090909090909091,16.362517495685424,9.232286866963777,23.033406766187813,4.9279082407849994,19.089286825318705,14.302623791674888,3.058701666694138,8.877490629315448,1.6111111111111112,0.6111111111111112,0.4342304609582844,24.956036815891775,,32.70919997776588,42.082191780821915,96.47557807852664,89.29176938872956,46.46555967915474,0.6665476227529039,48.12723650217377,7.024793388429752,2.0715684036867033,9.668332943516562,7.251249707637422,32.693610197061346
B. Lina,SBU,43.333333333333336,9.0,22.005555555566666,1.159605057797888,22.588776400770403,1.1047558932627572,0.8687544288164197,0.2360014644463375,10.666666666666666,7.7444444444444445,58.973735408560316,53.2258064516129,1.1794747081712063,0.7419354838709677,11.710241419645063,8.652436371993502,14.571057562323464,2.5799349326995746,10.452803682179738,8.802816901408452,3.1532538066328133,10.758998435054773,0.8181818181818182,0.2727272727272727,-2.7469653560868426,22.590700791438433,,0.0,42.73972602739726,115.8746904318332,95.85960282437891,58.11890970380681,0.519369980266907,58.361528661450166,4.354736172917991,1.460441381134337,6.801413149576718,5.101059862182539,38.760667462013345
M. Songcuya,SBU,27.166666666666668,18.0,14.913888888894443,0.274881250936031,12.878153527216304,0.7695407265065516,0.24451125974854773,0.5250294667580039,6.111111111111111,2.8722222222222222,49.40014114326041,46.808510638297875,0.9880028228652082,0.46808510638297873,16.25006445642267,11.915619459181507,20.305277272289587,2.114840808018122,7.171659566229394,11.950286806883364,3.5952293736308074,20.315487571701716,0.5882352941176471,0.35294117647058826,-4.188273707571914,13.17008246315801,,111.9478309166312,26.794520547945204,95.10359188354771,89.89952030272562,47.28479367246861,0.6529286192234993,52.22899739949243,3.4011443102352192,1.6174289758856157,4.828594145742706,3.6214456093070293,26.26937939958623
P. Estacio,SBU,28.77777777777778,18.0,15.788888888888888,-0.038858673587796884,10.545172646335427,0.6090759295112185,0.28330154183255146,0.32577438767866707,4.277777777777778,2.4611111111111112,46.16477272727273,46.103896103896105,0.9232954545454545,0.22077922077922077,6.9947119126225274,2.0098698375254265,11.658422141007662,6.592208829035299,23.091566833263357,24.35783879539415,3.5957502703828905,13.28609388839681,1.8333333333333333,0.3333333333333333,1.5314186876094973,17.302837476244058,,9.61307504624811,28.383561643835616,93.9975849353603,96.21323521547328,39.47371746290676,0.5114454824644121,46.25628315315612,2.860775588048315,1.2377950715156634,1.8708687709579837,1.4031515782184878,27.810607656396442
E. Tagle,SBU,24.470588235294116,17.0,15.953921568617645,-0.18134999909946864,9.47600627472443,0.5328657761480741,0.3037117689489065,0.2291540071991676,3.1176470588235294,2.2470588235294113,47.55434782608696,46.103896103896105,0.9510869565217392,0.11688311688311688,3.6647768553466675,1.2636502354638222,5.911218890639695,3.97720811774626,13.757993878843422,16.820113314447593,2.721247659510599,11.508498583569406,1.4615384615384615,0.5384615384615384,-0.1337273984572259,16.623746952942508,,0.0,24.135374697824332,96.14703645294608,98.56382543788764,36.21737822750987,0.4587714415078028,44.76722332702031,2.0661157024793386,0.9353789828560723,-0.9355120628855386,-0.7016340471641539,28.101296832735514
J. Celzo,SBU,20.41176470588235,17.0,10.915686274517647,-0.20482882646084827,8.601358319457468,0.31863742320700156,0.08229367686788318,0.2363437463391184,2.823529411764706,1.3705882352941174,44.1306266548985,36.36363636363637,0.8826125330979699,0.8484848484848485,11.902862855912185,12.312664080998363,11.519461709748104,2.1416039721856728,7.028521676771292,10.716472749540722,3.9772645197733922,19.90202082057563,0.5384615384615384,0.3076923076923077,-4.886262697798481,15.080642130559117,,44.16799596421008,20.13215149073328,89.42323790688359,95.21998469162857,45.25268646068346,0.5337030917551681,53.7409439589836,0.47679593134138587,0.8683836407446771,-1.6965290569188418,-1.2723967926891313,19.226930432992948
A. Royo,SBU,21.41176470588235,17.0,11.52843137255294,-0.15027962372898596,9.2787360641458,0.3084948576398826,0.08437259456980428,0.22412226307007835,2.7058823529411766,1.6,40.83484573502722,41.46341463414634,0.8166969147005445,0.17073170731707318,5.353352805761016,2.914559101069131,7.635035349389296,7.242057337943065,24.305241874881347,31.21878121878122,3.186505228694948,13.736263736263737,2.272727272727273,0.6363636363636364,3.1460567426286286,13.485811251849876,,13.940144203466875,21.118452860596292,89.81816532154853,96.23435249586753,40.108204339797176,0.5109722683406691,43.93262697645472,1.7800381436745074,0.8411028005792861,-0.27681216106716433,-0.20760912080037325,20.306221929358596
