PLAYER,TEAM,MINS,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP
Y. Andrada,SBU,29.656481481466667,4.611111111111111,11.055555555555555,41.708542713599996,2.388888888888889,4.777777777777778,50.0,2.2222222222222223,6.277777777777778,35.3982300885,0.9444444444444444,1.5,62.962962963,12.38888888888889,1.2777777777777777,4.5,5.777777777777778,1.6111111111111112,1.4444444444444444,0.5,0.4444444444444444,0.9444444444444444,1.4444444444444444,1.4444444444444444,1.6666666666666667,10.0,18.0
J. Puno,SBU,25.191666666666666,3.6666666666666665,8.277777777777779,44.2953020134,2.611111111111111,5.722222222222222,45.6310679612,1.0555555555555556,2.5555555555555554,41.3043478261,2.888888888888889,4.055555555555555,71.2328767123,11.277777777777779,1.8888888888888888,4.611111111111111,6.5,1.4444444444444444,1.5,0.6666666666666666,0.16666666666666666,0.8333333333333334,1.2777777777777777,3.3333333333333335,4.444444444444445,10.0,18.0
B. Lina,SBU,22.005555555566666,3.6666666666666665,6.888888888888889,53.2258064516,3.6666666666666665,6.888888888888889,53.2258064516,0.0,0.0,0.0,3.4444444444444446,5.111111111111111,67.3913043478,10.777777777777779,1.6666666666666667,3.0,4.666666666666667,1.0,1.2222222222222223,0.3333333333333333,0.0,0.3333333333333333,2.2222222222222223,3.7777777777777777,4.777777777777778,5.0,9.0
B. Sajonia,SBU,20.53125,3.0,8.4375,35.5555555556,1.6875,4.4375,38.0281690141,1.3125,4.0,32.8125,2.9375,3.9375,74.6031746032,10.25,0.625,3.0,3.625,1.8125,1.875,0.9375,0.375,1.3125,1.75,3.25,4.0,8.0,16.0
J. Payosing,SBU,18.561111111116666,2.7222222222222223,7.333333333333333,37.1212121212,2.3333333333333335,5.277777777777778,44.2105263158,0.3888888888888889,2.0555555555555554,18.9189189189,1.6666666666666667,3.0,55.5555555556,7.5,1.5,4.0,5.5,1.6111111111111112,1.0,0.6111111111111112,0.2222222222222222,0.8333333333333334,1.5,2.0555555555555554,1.4444444444444444,10.0,18.0
E. Tagle,SBU,15.953921568617645,1.4705882352941178,4.529411764705882,32.4675324675,0.23529411764705882,1.1764705882352942,20.0,1.2352941176470589,3.3529411764705883,36.8421052632,0.35294117647058826,0.5294117647058824,66.6666666667,4.529411764705882,0.17647058823529413,0.8823529411764706,1.0588235294117647,1.1176470588235294,0.7647058823529411,0.4117647058823529,0.0,0.4117647058823529,1.1176470588235294,0.7058823529411765,0.058823529411764705,9.0,17.0
P. Estacio,SBU,15.788888888888888,1.5555555555555556,4.277777777777778,36.3636363636,0.7222222222222222,1.6666666666666667,43.3333333333,0.8333333333333334,2.611111111111111,31.914893617,0.3888888888888889,0.9444444444444444,41.1764705882,4.333333333333333,0.2777777777777778,1.7222222222222223,2.0,1.8333333333333333,1.0,0.3333333333333333,0.05555555555555555,0.3888888888888889,1.6111111111111112,1.0,4.5,10.0,18.0
RC. Calimag,SBU,10.643518518527777,1.5,4.666666666666667,32.1428571429,0.7222222222222222,1.9444444444444444,37.1428571429,0.7777777777777778,2.7222222222222223,28.5714285714,0.2777777777777778,0.6111111111111112,45.4545454545,4.055555555555555,0.2222222222222222,1.1111111111111112,1.3333333333333333,0.5555555555555556,0.3888888888888889,0.1111111111111111,0.05555555555555555,0.16666666666666666,1.0555555555555556,0.5555555555555556,0.5,10.0,18.0
M. Songcuya,SBU,14.913888888894443,1.2222222222222223,2.611111111111111,46.8085106383,1.2222222222222223,2.4444444444444446,50.0,0.0,0.16666666666666666,0.0,0.6666666666666666,1.2222222222222223,54.5454545455,3.111111111111111,1.5555555555555556,2.8333333333333335,4.388888888888889,0.5555555555555556,0.9444444444444444,0.3333333333333333,0.6111111111111112,0.9444444444444444,2.0555555555555554,1.5555555555555556,3.0555555555555554,10.0,18.0
N. Gonzales,SBU,15.650000000007692,1.1538461538461537,4.230769230769231,27.2727272727,0.46153846153846156,2.1538461538461537,21.4285714286,0.6923076923076923,2.076923076923077,33.3333333333,0.07692307692307693,0.15384615384615385,50.0,3.076923076923077,0.46153846153846156,1.6153846153846154,2.076923076923077,1.6923076923076923,1.0,0.38461538461538464,0.0,0.38461538461538464,1.5384615384615385,0.6923076923076923,-2.6153846153846154,7.0,13.0
J. Celzo,SBU,10.915686274517647,0.7058823529411765,1.9411764705882353,36.3636363636,0.7058823529411765,1.9411764705882353,36.3636363636,0.0,0.0,0.0,0.9411764705882353,1.6470588235294117,57.1428571429,2.3529411764705883,1.1764705882352942,1.1764705882352942,2.3529411764705883,0.4117647058823529,0.7647058823529411,0.23529411764705882,0.17647058823529413,0.4117647058823529,1.7058823529411764,1.4705882352941178,0.35294117647058826,10.0,17.0
A. Royo,SBU,11.52843137255294,0.8823529411764706,2.411764705882353,36.5853658537,0.6470588235294118,1.3529411764705883,47.8260869565,0.23529411764705882,1.0588235294117647,22.2222222222,0.11764705882352941,0.4117647058823529,28.5714285714,2.1176470588235294,0.29411764705882354,0.8235294117647058,1.1176470588235294,1.4705882352941178,0.6470588235294118,0.4117647058823529,0.058823529411764705,0.47058823529411764,0.8823529411764706,0.8235294117647058,2.9411764705882355,9.0,17.0
I. Culdora,SBU,3.59666666666,0.4,1.2,33.3333333333,0.4,1.0,40.0,0.0,0.2,0.0,0.8,2.0,40.0,1.6,0.4,0.0,0.4,0.0,0.4,0.2,0.2,0.4,0.4,1.2,-0.4,4.0,5.0
