PLAYER,TEAM,MINS,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP
M. Igliane,MU,20.943589743584614,1.1538461538461537,3.923076923076923,29.4117647059,0.6923076923076923,1.9230769230769231,36.0,0.46153846153846156,2.0,23.0769230769,1.0769230769230769,1.6923076923076923,63.6363636364,3.8461538461538463,1.6153846153846154,3.4615384615384617,5.076923076923077,1.2307692307692308,1.2307692307692308,0.38461538461538464,0.46153846153846156,0.8461538461538461,2.8461538461538463,1.6153846153846154,5.3076923076923075,10.0,13.0
M. Cuenco,MU,27.17857142857857,4.357142857142857,9.857142857142858,44.2028985507,2.0,4.428571428571429,45.1612903226,2.357142857142857,5.428571428571429,43.4210526316,1.5,2.5714285714285716,58.3333333333,12.571428571428571,1.1428571428571428,2.2142857142857144,3.357142857142857,3.142857142857143,1.3571428571428572,0.7857142857142857,0.07142857142857142,0.8571428571428571,2.5714285714285716,2.2857142857142856,-0.2857142857142857,11.0,14.0
C. Escamis,MU,32.69285714285,5.0,14.857142857142858,33.6538461538,3.0714285714285716,6.285714285714286,48.8636363636,1.9285714285714286,8.571428571428571,22.5,3.5,4.785714285714286,73.1343283582,15.428571428571429,0.9285714285714286,2.7857142857142856,3.7142857142857144,4.0,2.4285714285714284,1.9285714285714286,0.35714285714285715,2.2857142857142856,2.0714285714285716,4.285714285714286,5.428571428571429,11.0,14.0
J. Bancale,MU,13.626923076923077,1.7692307692307692,4.3076923076923075,41.0714285714,1.2307692307692308,2.6153846153846154,47.0588235294,0.5384615384615384,1.6923076923076923,31.8181818182,0.7692307692307693,1.0,76.9230769231,4.846153846153846,1.0769230769230769,1.3076923076923077,2.3846153846153846,1.5384615384615385,1.0769230769230769,0.5384615384615384,0.0,0.5384615384615384,1.8461538461538463,1.0769230769230769,0.8461538461538461,10.0,13.0
L. Mangubat,MU,27.014285714285712,3.142857142857143,9.714285714285714,32.3529411765,1.0,2.857142857142857,35.0,2.142857142857143,6.857142857142857,31.25,0.9285714285714286,1.3571428571428572,68.4210526316,9.357142857142858,1.2142857142857142,2.7142857142857144,3.9285714285714284,1.9285714285714286,1.5714285714285714,0.9285714285714286,0.0,0.9285714285714286,2.142857142857143,1.7857142857142858,5.142857142857143,11.0,14.0
J. Garcia,MU,6.0,0.3333333333333333,2.5,13.3333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,2.3333333333333335,14.2857142857,0.3333333333333333,0.3333333333333333,100.0,1.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.5,0.3333333333333333,-4.0,5.0,6.0
A. Pantaleon,MU,1.24,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.4,0.0,-1.0,5.0,5.0
J. Jabonete,MU,13.625641025646154,2.3076923076923075,5.538461538461538,41.6666666667,2.076923076923077,4.153846153846154,50.0,0.23076923076923078,1.3846153846153846,16.6666666667,0.23076923076923078,1.1538461538461537,20.0,5.076923076923077,1.1538461538461537,3.3076923076923075,4.461538461538462,0.46153846153846156,0.5384615384615384,0.46153846153846156,0.38461538461538464,0.8461538461538461,1.6923076923076923,1.3846153846153846,-0.3076923076923077,10.0,13.0
E. Ryan,MU,6.9378787878727275,0.36363636363636365,1.0,36.3636363636,0.36363636363636365,0.9090909090909091,40.0,0.0,0.09090909090909091,0.0,0.36363636363636365,1.2727272727272727,28.5714285714,1.0909090909090908,0.8181818181818182,0.7272727272727273,1.5454545454545454,0.2727272727272727,0.0,0.09090909090909091,0.2727272727272727,0.36363636363636365,1.4545454545454546,0.9090909090909091,-0.09090909090909091,8.0,11.0
J. Recto,MU,20.960416666675,2.625,6.25,42.0,2.25,4.5,50.0,0.375,1.75,21.4285714286,1.0,1.625,61.5384615385,6.625,1.5,4.5,6.0,2.5,2.875,1.5,0.625,2.125,3.25,1.75,-2.875,6.0,8.0
A. Fermin,MU,3.2515151515,0.2727272727272727,0.8181818181818182,33.3333333333,0.2727272727272727,0.5454545454545454,50.0,0.0,0.2727272727272727,0.0,0.2727272727272727,0.36363636363636365,75.0,0.8181818181818182,0.0,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.2727272727272727,-0.5454545454545454,9.0,11.0
Y. Concepcion,MU,15.4369047619,1.7857142857142858,3.7142857142857144,48.0769230769,1.7142857142857142,3.357142857142857,51.0638297872,0.07142857142857142,0.35714285714285715,20.0,1.2142857142857142,1.8571428571428572,65.3846153846,4.857142857142857,2.5,2.2857142857142856,4.785714285714286,0.5,0.8571428571428571,0.7142857142857143,0.5,1.2142857142857142,2.2857142857142856,1.2857142857142858,0.2857142857142857,11.0,14.0
N. Agemenyi,MU,5.88166666665,0.5,1.7,29.4117647059,0.4,0.9,44.4444444444,0.1,0.8,12.5,0.1,0.4,25.0,1.2,0.7,1.3,2.0,0.1,0.3,0.1,0.0,0.1,1.5,0.5,-3.3,8.0,10.0
