TEAM,OFF,DEF,NET,PACE,hAST%,hTO%,TOR,AR,STL%,BLK%,EFG%,TS%,PPWS,REB%,OREB%,DREB%,FTR,FFI,Py-W,Py-L,PPR,HHI
CSB,78.71504207516581,67.41729213379587,11.297749941369943,78.1299207606,16.071039442144258,13.960013074743953,20.183344121837386,23.23545957440792,9.353257032070985,8.724832214765101,49.83314794215795,51.87448904114922,1.0374897808229844,57.30994152046784,39.130434782608695,72.08480565371025,0.3248053392658509,37.67726225283204,11.994463173142139,1.0055368268578615,-1.8016728823084749,0.095853764137295
SBU,72.198791986126,68.46297147840744,3.7358205077185573,71.0378388995,13.754173954523772,12.164096040705996,16.56755181683881,18.733244864791597,7.146787058244193,6.8686868686868685,44.9569495694957,47.70336982185019,0.9540673964370037,52.42914979757085,29.677419354838708,72.65774378585085,0.33210332103321033,33.041701468473875,9.1076031206089,3.8923968793911,-1.565834980052745,0.12125832414930136
MU,75.05743029207022,72.09763273758008,2.9597975544901374,76.0187127186,14.741909753874204,12.747835004557887,18.112949136879767,20.946259616391686,10.017776338274285,5.7407407407407405,45.34231200897867,48.56800502867919,0.9713601005735838,54.54545454545455,35.483870967741936,75.05422993492408,0.32435465768799104,34.62725614667967,8.52271334547602,4.477286654523979,-1.6078978510493052,0.1312547220640391
League,73.16365121167941,73.16365121167941,0.0,78.257220159,14.966080575937974,12.210992662328671,17.08168628646714,20.935717546112222,9.760963592266938,7.149099807725923,44.214425800828074,47.88022813688213,0.9576045627376426,50.0,30.667186890362856,69.33281310963716,0.3323164088036609,33.074375402075496,6.6,6.6,-1.1972789115646263,0.009297313971184974
EAC,70.9866909868413,71.27379590488717,-0.2871049180458698,80.3780138424,15.602302684672082,11.432721794802818,16.269278689265953,22.202780328880593,9.570163934862325,8.480565371024735,42.430703624733475,45.5777171508627,0.911554343017254,46.88644688644688,28.6231884057971,65.55555555555556,0.35607675906183367,32.105390189296806,6.290183633207272,6.709816366792728,-0.5687146498452619,0.10993220675151641
UPHSD,67.2606115596199,68.40669226777104,-1.146080708151132,74.7890485414,16.411960132890364,13.554817275747508,19.483372038569343,23.590161242777587,9.64617929360541,9.885931558935361,40.9967845659164,44.54459203036053,0.8908918406072106,51.8018018018018,31.93916349809886,69.6917808219178,0.2947481243301179,32.078611400580435,6.059552159901483,7.940447840098517,-1.4192181721448653,0.11601062013947723
LPU,76.62273251442988,77.85274805054442,-1.2300155361145357,79.7363286863,15.955964325529543,10.172798216276476,14.084883786096018,22.09204374668485,9.936596095670478,3.907637655417407,45.57235421166307,49.943406904357666,0.9988681380871534,45.310957551826256,25.096525096525095,66.46464646464646,0.32937365010799136,31.710072402114122,5.676331117263485,7.323668882736515,0.24690566154419408,0.11643264576038292
CSJL,72.63541250854935,74.40700793558715,-1.771595427037795,78.62162667609999,14.94184794314021,14.874542321774715,20.078081506428276,20.168932553968677,7.540636945853154,9.063893016344725,46.36963696369637,51.114350377843415,1.0222870075568684,49.01960784313726,26.359832635983263,67.28499156829679,0.33443344334433445,33.85584333944729,5.667009555759712,8.332990444240288,-2.4841589533289237,0.10221268686925576
AU,70.9736388876487,73.52104766128315,-2.5474087736344444,81.5308127388,13.676299939216445,11.32784439409847,15.473149588001844,18.6809976733193,12.359649975781961,6.397306397306397,43.41126461211477,46.188844680223994,0.9237768936044798,47.41966893865628,28.884826325411336,68.54166666666667,0.34962805526036134,32.25417933583406,4.713457043428421,8.28654295657158,-1.1590622188821906,0.1028847654444443
JRU,73.39638165869891,77.36772896287701,-3.971347304178096,78.4465416084,15.633960512302357,12.288702586089189,17.650432463013765,22.455272411278624,10.001911729041135,8.389261744966444,42.0,47.26452981738274,0.9452905963476548,49.67811158798283,33.06122448979592,68.09954751131222,0.3933333333333333,33.724853013712625,3.9114099618930025,9.088590038106997,-1.0487449063984637,0.11594531748868478
SSCR,74.00386108725264,79.84989100585533,-5.846029918602682,83.883357118,12.68354226505248,9.52943387109763,13.021745073593403,17.331759288092627,11.737911052253208,3.6713286713286712,41.82879377431907,46.41452136103251,0.9282904272206502,46.04247104247104,29.62962962962963,68.09954751131222,0.2898832684824903,30.26112873128926,2.971188966901469,10.028811033098531,-0.558013633761547,0.12138962977294399
