TEAM,MINS,FGM,FGA,2PM,2PA,3PM,3PA,FTM,FTA,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP,W,L,FG%,2P%,3P%,FT%,W%
CSB,204.54545454545453,31.545454545454547,69.63636363636364,24.636363636363637,44.54545454545455,6.909090909090909,25.09090909090909,13.363636363636363,22.636363636363637,83.36363636363636,14.454545454545455,31.181818181818183,45.63636363636363,18.181818181818183,16.363636363636363,7.2727272727272725,4.090909090909091,11.363636363636363,18.90909090909091,19.727272727272727,12.181818181818182,125,11.0,9.0,2.0,45.3002610966,55.306122449,27.5362318841,59.0361445783,0.8181818181818182
MU,202.27272727272728,26.727272727272727,68.36363636363636,18.181818181818183,38.72727272727273,8.545454545454545,29.636363636363637,14.818181818181818,23.181818181818183,76.81818181818181,13.454545454545455,27.363636363636363,40.81818181818182,15.181818181818182,13.363636363636363,7.2727272727272725,2.6363636363636362,9.909090909090908,23.818181818181817,20.272727272727273,2.5636363636363635,97,11.0,8.0,3.0,39.0957446809,46.9483568075,28.8343558282,63.9215686275,0.7272727272727273
SBU,204.16666666666666,24.5,64.16666666666667,15.75,36.416666666666664,8.75,27.75,11.75,20.0,69.5,11.25,29.666666666666668,40.916666666666664,13.5,11.583333333333334,4.833333333333333,2.5,7.333333333333333,17.75,18.666666666666668,4.083333333333333,106,12.0,8.0,4.0,38.1818181818,43.2494279176,31.5315315315,58.75,0.6666666666666666
CSJL,206.8181818181818,25.818181818181817,64.36363636363636,18.818181818181817,37.36363636363637,7.0,27.0,14.181818181818182,18.818181818181817,72.81818181818181,9.363636363636363,28.545454545454547,37.90909090909091,15.818181818181818,15.181818181818182,5.818181818181818,4.7272727272727275,10.545454545454545,20.09090909090909,18.363636363636363,-1.5454545454545454,77,11.0,6.0,5.0,40.1129943503,50.3649635036,25.9259259259,75.3623188406,0.5454545454545454
LPU,202.27272727272728,28.09090909090909,70.81818181818181,20.0,40.90909090909091,8.090909090909092,29.90909090909091,16.636363636363637,23.363636363636363,80.9090909090909,10.272727272727273,25.636363636363637,35.90909090909091,17.09090909090909,10.727272727272727,7.7272727272727275,1.6363636363636365,9.363636363636363,19.727272727272727,20.818181818181817,-0.5454545454545454,77,11.0,6.0,5.0,39.6662387677,48.8888888889,27.0516717325,71.2062256809,0.5454545454545454
League,203.57142857142858,26.955357142857142,69.375,19.892857142857146,43.08928571428572,7.0625,26.285714285714285,14.687500000000002,22.74107142857143,75.66071428571429,12.071428571428571,26.875,38.94642857142857,15.946428571428571,13.232142857142858,7.598214285714286,3.1607142857142856,10.758928571428573,20.642857142857142,20.34821428571429,-0.0017857142857142859,73,11.2,5.6,5.6,38.8545688546,46.1665975964,26.8682065217,64.5857872006,0.5
EAC,202.27272727272728,26.0,71.72727272727273,18.0,44.09090909090909,8.0,27.636363636363637,14.818181818181818,25.545454545454547,74.81818181818181,12.181818181818182,26.181818181818183,38.36363636363637,17.636363636363637,13.636363636363637,8.090909090909092,3.727272727272727,11.818181818181818,22.272727272727273,21.818181818181817,-0.6727272727272727,71,11.0,5.0,6.0,36.2484157161,40.824742268,28.9473684211,58.0071174377,0.45454545454545453
UPHSD,206.25,24.0,66.91666666666667,17.583333333333332,42.083333333333336,6.416666666666667,24.833333333333332,11.5,18.25,65.91666666666667,11.5,28.916666666666668,40.416666666666664,16.916666666666668,13.75,7.416666666666667,3.8333333333333335,11.25,17.583333333333332,17.666666666666668,-1.25,58,12.0,5.0,7.0,35.8655043587,41.7821782178,25.8389261745,63.0136986301,0.4166666666666667
AU,204.54545454545453,29.0,72.27272727272727,24.636363636363637,53.36363636363637,4.363636363636363,18.90909090909091,14.545454545454545,25.545454545454547,76.9090909090909,12.0,25.363636363636363,37.36363636363637,14.090909090909092,12.363636363636363,9.727272727272727,2.909090909090909,12.636363636363637,20.727272727272727,23.181818181818183,-4.363636363636363,38,11.0,3.0,8.0,40.1257861635,46.1669505963,23.0769230769,56.9395017794,0.2727272727272727
JRU,200.0,26.272727272727273,68.72727272727273,21.0,48.27272727272727,5.2727272727272725,20.454545454545453,18.818181818181817,27.454545454545453,76.63636363636364,13.090909090909092,23.363636363636363,36.45454545454545,17.272727272727273,14.636363636363637,7.909090909090909,4.090909090909091,12.0,20.454545454545453,23.09090909090909,-3.909090909090909,44,11.0,3.0,8.0,38.2275132275,43.5028248588,25.7777777778,68.5430463576,0.2727272727272727
SSCR,202.27272727272728,28.09090909090909,77.45454545454545,20.90909090909091,45.81818181818182,7.181818181818182,31.636363636363637,17.0,23.272727272727273,80.36363636363636,13.272727272727273,22.09090909090909,35.36363636363637,13.909090909090908,10.818181818181818,10.181818181818182,1.4545454545454546,11.636363636363637,25.636363636363637,20.272727272727273,-6.818181818181818,37,11.0,3.0,8.0,36.2676056338,45.6349206349,22.7011494253,73.046875,0.2727272727272727
