TEAM,OFF,DEF,NET,PACE,hAST%,hTO%,TOR,AR,STL%,BLK%,EFG%,TS%,PPWS,REB%,OREB%,DREB%,FTR,FFI,Py-W,Py-L,PPR,HHI
CSB,78.38502253303442,69.20183997686301,9.183182556171403,76.2262968985,16.73749198203977,13.379971135343169,19.459601130934622,24.342722013978143,8.600123346255751,8.333333333333334,49.184339314845026,51.415540831253765,1.0283108166250754,57.328519855595665,37.598736176935226,73.93617021276596,0.31239804241435565,36.74435388027405,-1.3938514155903876,19.393851415590387,-1.239202949146153,0.10136474423689285
SBU,73.7251244002741,68.97065657881588,4.7544678214582206,71.44982259,14.590281086231538,11.731777036684136,16.218704083589053,20.170469545580296,7.162574899859125,6.240249609984399,45.235892691951896,48.2541222114452,0.965082444228904,53.25396825396825,30.182421227197345,74.42922374429224,0.3283996299722479,33.111511792701215,-80.82739275470547,97.82739275470547,-1.062159182134023,0.10497209666422563
MU,75.30431404772936,71.13040287649264,4.173911171236725,76.1029753131,15.799174931975774,12.452821908189238,17.545885849458113,22.260859579929235,10.43477792809183,5.734265734265734,46.62872154115586,49.6605193136985,0.99321038627397,52.85481239804241,32.47588424437299,73.84105960264901,0.330122591943958,34.48497580686084,-17.001876697333895,34.0018766973339,-1.0442766587004129,0.128737034054146
LPU,76.87531227768032,76.76985917441876,0.1054531032615671,79.0240692364,15.963651992386566,10.795931315363992,14.833736525460035,21.934245478405362,9.771987568904953,4.415584415584416,46.35036496350365,50.927737103895375,1.0185547420779075,46.30434782608695,24.927113702623906,67.43515850144092,0.3657745336577453,32.72062086215743,18.0,0.0,-0.08088700210508049,0.11842048317687193
League,73.12123015819719,73.12123015819719,0.0,77.7695773319,15.383217501368216,12.25586009724391,17.14847146494996,21.5242883215234,9.71993102431431,6.966442953020133,44.52066253973565,48.14669886667269,0.9629339773334539,50.0,30.069089816761792,69.93091018323821,0.33152082984774967,33.082013293200355,8.7,8.7,-1.0711928335690715,0.00847627367970383
EAC,69.44036671151866,70.71806945901061,-1.2777027474919436,79.4164279872,15.607116845281448,11.133076682967433,15.850921041349327,22.220917347685972,8.962436663566676,8.481532147742818,41.38211382113821,44.382900156227805,0.8876580031245561,47.22607489597781,28.55191256830601,66.47887323943662,0.32926829268292684,31.164982692697723,-19.3587086510219,36.3587086510219,-0.4002827263393571,0.10903808
CSJL,71.58406297257274,73.66437478772202,-2.0803118151492868,78.1132899485,15.223987525812298,14.486493320409625,19.55848715097616,20.55419195138949,8.17900371768094,8.342989571263036,45.84393553859203,50.28778703759218,1.0057557407518436,48.00290486564997,25.324675324675326,66.36005256241788,0.29940627650551316,32.783225215698614,49.50411862057187,-31.504118620571873,-2.200565147970116,0.09783427097931997
UPHSD,67.48244666200186,69.82481257919532,-2.3423659171934617,74.7107865238,16.50491502832389,14.266077974008663,20.37486543844464,23.572380817470624,10.18743271922232,10.37593984962406,41.82444061962134,45.50103787491351,0.9100207574982702,51.64113785557987,31.70731707317073,69.93006993006993,0.3278829604130809,33.08320042829006,-15.12779235641659,33.12779235641659,-1.76303648799498,0.11263301687043235
AU,69.92344070431952,72.80744253881674,-2.8840018344972265,81.0760681962,13.55170740967286,11.126109974478496,15.308789612048164,18.646250854485203,12.406649401233345,6.658130601792574,41.829268292682926,44.97913808070342,0.8995827616140685,47.53495217071376,29.68960863697706,68.93203883495146,0.36666666666666664,31.996826447480625,31.985238215205932,-14.985238215205932,-1.1028683432605706,0.07752971278899001
JRU,74.16205718997512,78.53120669542889,-4.369149505453777,77.7510318493,16.242669704256844,12.762097624773235,18.308816975234866,23.302130695753466,9.684002367066375,7.712765957446808,43.47826086956522,48.54260755883052,0.9708521511766104,50.168067226890756,32.958199356913184,69.01408450704226,0.38782608695652177,34.37753976736527,-19.562035898055118,36.562035898055115,-1.0786886042510198,0.11717436977864469
SSCR,74.26185082423576,78.73545629557528,-4.473605471339511,83.8250047758,13.478475594699153,10.39180179438637,14.17518910134243,18.385641309661963,11.508569369406725,3.2967032967032965,43.60333080999243,47.674072872743004,0.95348145745486,46.22926093514329,28.24631860776439,69.43005181347151,0.2732778198334595,30.73356061838735,3.6381779657368583,13.361822034263142,-0.729749725870897,0.10613429663959544
