TEAM,MINS,FGM,FGA,2PM,2PA,3PM,3PA,FTM,FTA,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP,W,L,FG%,2P%,3P%,FT%,W%
CSB,204.54545454545453,31.545454545454547,69.63636363636364,24.636363636363637,44.54545454545455,6.909090909090909,25.09090909090909,13.363636363636363,22.636363636363637,83.36363636363636,14.454545454545455,31.181818181818183,45.63636363636363,18.181818181818183,16.363636363636363,7.2727272727272725,4.090909090909091,11.363636363636363,18.90909090909091,19.727272727272727,12.181818181818182,125.0,11,9.0,2.0,45.3002610966,55.306122449,27.5362318841,59.0361445783,0.8181818181818182
MU,202.27272727272728,26.727272727272727,68.36363636363636,18.181818181818183,38.72727272727273,8.545454545454545,29.636363636363637,14.818181818181818,23.181818181818183,76.81818181818181,13.454545454545455,27.363636363636363,40.81818181818182,15.181818181818182,13.363636363636363,7.2727272727272725,2.6363636363636362,9.909090909090908,23.818181818181817,20.272727272727273,2.5636363636363635,97.0,11,8.0,3.0,39.0957446809,46.9483568075,28.8343558282,63.9215686275,0.7272727272727273
SBU,204.54545454545453,24.90909090909091,64.72727272727273,16.545454545454547,37.72727272727273,8.363636363636363,27.0,12.454545454545455,21.454545454545453,70.63636363636364,11.454545454545455,30.181818181818183,41.63636363636363,13.272727272727273,11.727272727272727,4.545454545454546,2.5454545454545454,7.090909090909091,18.0,19.545454545454547,4.090909090909091,94.0,11,7.0,4.0,38.4831460674,43.8554216867,30.9764309764,58.0508474576,0.6363636363636364
CSJL,206.8181818181818,25.818181818181817,64.36363636363636,18.818181818181817,37.36363636363637,7.0,27.0,14.181818181818182,18.818181818181817,72.81818181818181,9.363636363636363,28.545454545454547,37.90909090909091,15.818181818181818,15.181818181818182,5.818181818181818,4.7272727272727275,10.545454545454545,20.09090909090909,18.363636363636363,-1.5454545454545454,77.0,11,6.0,5.0,40.1129943503,50.3649635036,25.9259259259,75.3623188406,0.5454545454545454
LPU,202.27272727272728,28.09090909090909,70.81818181818181,20.0,40.90909090909091,8.090909090909092,29.90909090909091,16.636363636363637,23.363636363636363,80.9090909090909,10.272727272727273,25.636363636363637,35.90909090909091,17.09090909090909,10.727272727272727,7.7272727272727275,1.6363636363636365,9.363636363636363,19.727272727272727,20.818181818181817,-0.5454545454545454,77.0,11,6.0,5.0,39.6662387677,48.8888888889,27.0516717325,71.2062256809,0.5454545454545454
League,203.63636363636363,27.08181818181818,69.56363636363636,20.081818181818182,43.38181818181818,7.0,26.181818181818183,14.872727272727273,23.045454545454547,76.03636363636363,12.127272727272727,26.927272727272726,39.054545454545455,15.97272727272727,13.281818181818181,7.609090909090909,3.1636363636363636,10.772727272727273,20.79090909090909,20.5,-0.0018181818181818182,71.8,11,5.5,5.5,38.9309984318,46.2908633697,26.7361111111,64.5364891519,0.5
EAC,202.27272727272728,26.0,71.72727272727273,18.0,44.09090909090909,8.0,27.636363636363637,14.818181818181818,25.545454545454547,74.81818181818181,12.181818181818182,26.181818181818183,38.36363636363637,17.636363636363637,13.636363636363637,8.090909090909092,3.727272727272727,11.818181818181818,22.272727272727273,21.818181818181817,-0.6727272727272727,71.0,11,5.0,6.0,36.2484157161,40.824742268,28.9473684211,58.0071174377,0.45454545454545453
UPHSD,206.8181818181818,24.363636363636363,67.54545454545455,18.09090909090909,43.0,6.2727272727272725,24.545454545454547,12.090909090909092,19.181818181818183,67.0909090909091,11.727272727272727,29.363636363636363,41.09090909090909,17.272727272727273,14.0,7.545454545454546,3.8181818181818183,11.363636363636363,18.272727272727273,17.90909090909091,-1.0,58.0,11,5.0,6.0,36.069986541,42.0718816068,25.5555555556,63.0331753555,0.45454545454545453
AU,204.54545454545453,29.0,72.27272727272727,24.636363636363637,53.36363636363637,4.363636363636363,18.90909090909091,14.545454545454545,25.545454545454547,76.9090909090909,12.0,25.363636363636363,37.36363636363637,14.090909090909092,12.363636363636363,9.727272727272727,2.909090909090909,12.636363636363637,20.727272727272727,23.181818181818183,-4.363636363636363,38.0,11,3.0,8.0,40.1257861635,46.1669505963,23.0769230769,56.9395017794,0.2727272727272727
JRU,200.0,26.272727272727273,68.72727272727273,21.0,48.27272727272727,5.2727272727272725,20.454545454545453,18.818181818181817,27.454545454545453,76.63636363636364,13.090909090909092,23.363636363636363,36.45454545454545,17.272727272727273,14.636363636363637,7.909090909090909,4.090909090909091,12.0,20.454545454545453,23.09090909090909,-3.909090909090909,44.0,11,3.0,8.0,38.2275132275,43.5028248588,25.7777777778,68.5430463576,0.2727272727272727
SSCR,202.27272727272728,28.09090909090909,77.45454545454545,20.90909090909091,45.81818181818182,7.181818181818182,31.636363636363637,17.0,23.272727272727273,80.36363636363636,13.272727272727273,22.09090909090909,35.36363636363637,13.909090909090908,10.818181818181818,10.181818181818182,1.4545454545454546,11.636363636363637,25.636363636363637,20.272727272727273,-6.818181818181818,37.0,11,3.0,8.0,36.2676056338,45.6349206349,22.7011494253,73.046875,0.2727272727272727
