TEAM,OFF,DEF,NET,PACE,hAST%,hTO%,TOR,AR,STL%,BLK%,EFG%,TS%,PPWS,REB%,OREB%,DREB%,FTR,FFI,Py-W,Py-L,PPR,HHI
CSB,74.02707664468716,61.092237983653106,12.93483866103405,75.3778246139,13.426028102699918,12.874273523136909,18.57310166712581,19.369091738574056,10.347870928827236,8.962264150943396,44.33701657458563,46.41645038929926,0.9283290077859851,58.00970873786408,41.26984126984127,72.19730941704036,0.2430939226519337,34.27845914036296,4.778770448488115,0.22122955151188517,-2.1611503906718643,0.11177592785293097
SBU,73.80703716770623,68.6957465051227,5.111290662583528,73.3669878618,12.398016317389217,13.797792353223485,18.809549638307406,16.90133445760955,5.99724771076468,8.465608465608465,45.4983922829582,48.90538636609949,0.9781077273219898,54.390243902439025,34.92063492063492,71.04072398190046,0.42443729903536975,36.252430792417655,3.7959727969137496,1.2040272030862504,-2.8795592473654748,0.1342761335471643
LPU,80.20710882818118,79.11088410615592,1.096224722025255,82.0999546824,16.549220585095025,11.388710940280447,15.590751602136963,22.655310921855275,8.038981294851872,4.3478260869565215,50.28901734104046,54.20288423548005,1.084057684709601,45.16129032258065,22.513089005235603,65.56603773584905,0.3872832369942196,34.32516119291084,2.774127069492115,2.225872930507885,-0.18601884709754196,0.14256360230592408
League,71.93433290448749,71.93433290448749,0.0,78.2697119485,14.223179874795234,12.302965626465651,17.09938669386816,19.76821362260725,9.80144403032498,7.689039932030587,42.93333333333334,46.96144096804633,0.9392288193609267,50.0,30.672268907563026,69.32773109243698,0.34773333333333334,32.79863378831298,2.7,2.7,-1.5159817351598175,0.010526552538920816
UPHSD,65.95557268976614,66.12046162149056,-0.16488893172441976,75.808605643,15.27526653781408,13.716565870690193,19.34696798899807,21.54548707865694,10.113187812430809,9.387755102040817,40.399002493765586,43.902010712090615,0.8780402142418122,51.03305785123967,30.0,70.07874015748031,0.3092269326683292,31.634746984780687,2.940082844049346,3.059917155950654,-1.9502111664245743,0.1343375
MU,71.31830296608035,72.10417958278649,-0.7858766167061333,76.34786266,15.190642564180465,11.962631019292116,16.50340895082851,20.956709778829858,10.740313761650302,5.5813953488372094,43.62017804154303,47.30997810447295,0.9461995620894589,51.55440414507772,30.73170731707317,75.13812154696133,0.314540059347181,32.43836580794669,2.2813795719954806,2.7186204280045194,-0.9909998644907271,0.13195061053813872
CSJL,74.27761723739208,75.27329575263863,-0.9956785152465528,75.3255180779,13.611615245009075,14.795233961966385,19.913570304930854,18.320484680536385,8.496456663437165,10.344827586206897,45.81993569131833,51.3887358095448,1.027774716190896,50.0,31.288343558282207,65.48223350253807,0.37942122186495175,35.25535389239076,2.2346872968226057,2.7653127031773943,-3.013350195824873,0.11923466710750454
AU,71.30913414896987,72.62426162302874,-1.315127474058869,85.5430383891,13.182292270251477,11.588828369451848,15.586695988845873,17.72986668731218,12.469356791076699,6.227106227106227,44.358407079646014,46.98451821612878,0.9396903643225756,49.58847736625514,28.063241106719367,72.96137339055794,0.33849557522123896,32.33011867873233,2.5645073768210205,3.4354926231789795,-1.415160798120212,0.11300725611394785
EAC,64.64007828765102,66.71308371378561,-2.0730054261345856,79.5945818182,15.366680796947858,10.774339409354244,15.327676484146599,21.860784493782855,9.297115244482363,10.222222222222221,37.11484593837535,41.01300937440214,0.8202601874880429,44.31818181818182,25.454545454545453,63.18181818181818,0.38935574229691877,29.609102721749665,1.8817573894088486,3.1182426105911514,-0.2878111531196282,0.10935069571352073
JRU,75.13755634667753,79.52871223706777,-4.3911558903902375,76.8590340276,15.315315315315315,12.912912912912914,18.64885958387956,22.11841485529901,9.32442979193978,10.909090909090908,42.51870324189526,48.32635983263598,0.9665271966527197,50.0,33.93665158371041,67.8391959798995,0.43640897755610975,35.00316117281172,1.7235199457216481,4.276480054278352,-1.5275311407191265,0.12020014617417214
SSCR,69.803823095173,75.72197331411158,-5.918150218938578,82.3737117115,12.034047549163487,9.979454065159965,13.758434697019608,16.591053605229526,11.735135476869665,2.7131782945736433,37.92372881355932,43.28189687617614,0.8656379375235228,46.79089026915114,30.249110320284696,69.8019801980198,0.2860169491525424,28.94917650102371,1.2828973407671116,4.717102659232888,-1.055753647644644,0.1279678638941399
